,Actual,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
14,28422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,87163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,89784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,92879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,96726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,98127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,98899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0,98558.0
40,,93827.88174315216,99678.05072423312,100770.0365163467,99153.25169009055,98376.54136893952,91803.0414362685,92965.39638400299,104097.6627341875,102238.40834841828,93885.49624162799,98403.46606459093,99878.86162087963,96004.26905921804,99893.53444569785,111013.42366401297,100075.08538139351,111713.75803654066,97932.41683654566,98703.62533670089,94797.5742232901,97815.82983153049,100360.73445000844,104240.21398592995,91243.6636859939,98651.15304913689,97117.33058973472,101131.99044232798,102016.0437742278,103192.3702229773,106555.46076524384,100832.70595086152,107611.65370115575,98519.56894907547,109120.03667306266,94244.16934443639,93396.20252000744,95588.79928616474,92697.13670679559,97305.50128834978,96290.36193650794,102606.67600386101,103085.02987962712,97997.4147539917,97021.00693646696,102851.83667865577,101367.04044420618,95030.95717262855,98637.58365335409,99836.61077320296,99363.06824555252
41,,94558.912828537,98824.77170976206,108504.55344214587,91126.81832460813,91740.20098516508,95060.79166987541,86545.44705213915,102961.78292219568,101842.53984714342,84321.75577126142,96774.63490047384,105449.41519897494,96942.31894997244,108013.48628094504,111514.28015594758,103790.35343142418,115312.31876658065,98162.84675134662,88429.15042200279,99179.10738888376,107116.67656326646,96861.09733981203,108282.96025096474,100305.28807318574,101038.49937029077,96444.64553226225,98636.11814101231,104364.1698882858,105190.30334340809,104368.01984310454,98877.30043228963,102754.57566800286,91699.76294416733,107764.44608077717,97479.60755226201,94520.33330038434,101891.66182859497,88920.65868216731,100120.90338474236,98821.90064164379,108523.56030083826,100480.4113334889,104414.57162492756,93622.92048080903,107094.19299067388,99273.53961296662,89355.42513739651,99905.81061418046,100693.98480308642,91148.90480743103
42,,96161.75922102974,98807.84032229215,107552.28718602171,89172.34451946925,89415.41064362496,92007.61063074133,95133.09362131041,102402.80768783396,91899.54117496317,82135.20990663813,98886.85322899357,103139.89107620239,100023.18076060072,105179.2669906144,107531.21067536843,103030.08444196648,121752.58939237712,94021.41148349328,93453.69869667839,94061.08053696361,105590.40629224191,96891.79718531092,105030.12233682671,105344.11749651632,99225.88685942617,96345.6292122607,98132.55469708942,106734.52150967189,102760.51024908948,110628.11675543827,107671.01425868632,104784.10989123091,92962.96832578741,105205.42188806809,95601.46831209419,94145.21445797695,105525.22277259632,89659.50571374797,103540.889413171,87837.15249284853,101792.41605240694,98996.5063047831,108542.30131926523,92978.25073685736,107107.85934656346,97997.88546163602,92981.30346141131,103152.61041718519,100079.61131069288,86769.5440250125
43,,83039.50555142445,86276.88433036928,93926.18599176219,75261.44363227072,77307.58535706358,79533.7879265333,85948.33279430977,93674.76173469026,82153.46877225014,74856.44549596834,88883.33323685058,92777.75913534485,90515.58557312336,96408.04164547699,103849.70905068057,85074.14420587057,105414.71912334677,85882.69415616259,76909.15991111478,79428.21940477274,99381.56198526376,88745.82116049837,86890.57067034223,95337.3828900632,89313.54745630769,78554.5927408829,85674.16764182228,88400.18738546372,95472.26293314158,96138.54984712845,93523.30115716941,97053.23391858037,80363.04980112202,93985.66326261926,79930.99304697699,76684.6264601806,95715.02428612024,74746.8589591961,87986.99507062807,75388.5210529689,84792.75500383384,85429.69348235404,96134.93863561102,86659.66296544787,97927.39263113594,83198.63447656212,82744.5436560738,92103.60205452758,84477.8463274117,65254.38519224366
44,,81402.51394989905,81932.44124290615,90247.04577882496,73324.53710375399,74732.90835757647,76268.60740659478,81496.01096835469,88768.47877294503,78251.7414454582,71968.55900821749,82522.27073958298,91789.86677274,76670.58131332355,86328.02572022771,100129.8216512,75132.78554720283,101275.86797595963,81864.10581739596,70748.66852497464,71186.71645749878,97586.4265027121,84466.03882934057,81911.95682567407,95537.34993145213,88064.59397345579,75633.25805900236,82678.95672564977,77243.21493595745,87812.59404904727,93360.4541165356,90944.00375940265,97852.76731511613,70597.15447889679,94472.94910906497,81149.04545215871,72859.32029137043,85064.4658433746,75028.08386118273,91379.06904627886,67357.47459336149,84286.93259839049,84839.6971133409,86064.8014331827,86469.19479413985,90660.10544888426,78980.11352272476,82872.10384528853,92872.99276573629,81949.82471102886,71038.44264729497
