,Actual,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
14,28422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,87163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,89784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,92879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,96726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,98127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,98899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,99052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,99459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,100386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,99326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,63745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,102145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,68658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,66863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,67183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,67459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,69429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,69798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,74865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,80013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,77671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,79153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999
66,,122984.77893254049,120523.10492661686,116254.19156848369,107671.09170303444,108161.29994399636,111837.15370982114,124824.93541501983,101552.65631964245,100580.05822753317,104148.98571070042,123974.79732153255,116132.76968498847,118897.96920042006,120068.97853428496,117152.74117206254,117004.31029899964,119437.82299193424,122420.06193031256,102804.01084597663,127549.54283580743,123168.66140557766,117346.92137248124,118546.65017491941,136859.30948033175,119545.15425122631,117308.69857089619,126287.62030953381,102682.74256009373,118409.28467872078,111080.34551120673,126232.43701180983,121772.63865359765,131294.71405425106,118473.74315481837,114391.81044980908,116691.42407176278,120326.44366266407,122056.45030564711,100456.80680543762,114859.63609614976,129320.4876116577,104756.39243869336,107362.03469207502,110301.41232531446,109671.80891996666,127482.87973030079,133159.34446110495,114311.42986616911,116493.9474860086,122657.50070264978
67,,108858.98079211815,112920.02469958847,106291.00705182864,115511.32247288291,97565.63923621103,127727.84893081074,124112.6137695472,95997.45627014311,105826.22538849329,112670.05751303285,135729.177280311,104744.98231828242,115005.7842662664,118611.5305638686,129077.35183065577,126424.97401143993,130321.43457980591,119835.83409009792,112133.77095658793,129972.5975274473,114528.2474284257,108363.78046496313,122669.17537987036,145956.04201389372,123200.97412820352,138940.58805796216,123706.4712536662,82989.5627517974,105908.31355256485,97960.70531886102,127790.0224403964,120755.88602258512,126220.56747156622,120051.56839651515,117700.90048037123,125049.8662045254,114161.74327849191,110857.2662848788,90843.30606243917,107211.06919386829,131782.69256796656,107526.82166444133,107302.44439763961,107349.64651709018,98801.15206605615,121028.96828128022,123127.50276384817,101136.01683006619,100315.42480507406,114169.0877465059
68,,110222.16092626269,130501.01541850662,121785.76540261717,111593.96054547101,98119.63152174317,123227.36031700681,123512.31270278119,97412.45703660298,110678.30430197006,103428.62299457705,136590.71162156912,110717.96666484834,105581.8454770003,117841.00911255686,141368.10795017707,129226.45824811696,132376.85464748662,117704.23107883208,121774.22802455696,119987.65668140234,107169.29928982566,115346.773622765,130789.8364786166,128787.92740094336,133548.81481455514,145606.77277667497,120761.16575370204,83752.77654433397,119940.49366260412,95996.35847033505,137868.64783095144,111828.50409972551,112116.92993873988,117115.15162625085,124526.76272148703,122029.14437568828,120124.8228018486,118174.87546138368,97669.895055061,94817.94527981503,135389.4528300737,103045.16048495792,112121.19158423005,107676.96610259065,93298.2503753545,115964.19827969049,116241.30828519745,89375.96380097647,92703.6823564194,145392.0723290669
69,,119919.04020835538,138792.0296851997,130416.90783666623,103667.51660304017,99585.61564855903,115845.26088688197,114429.97244365446,99401.0507838557,109659.40639354713,102427.54391430423,131383.8116025815,108149.00336554532,112075.485040437,105282.77681572275,134215.02511564607,121370.5064728047,146116.99478286813,135001.49145294473,117714.4437539287,106508.68894234767,112892.34979458031,115567.80807850584,134970.1579062228,124379.83302086976,138085.63421383433,148361.50269534957,117183.03956491468,76849.25132850467,123253.82415054289,97760.79166449234,124310.17149739129,111043.82750948939,111369.64976221543,112186.01949136038,127646.19750740977,124338.33450484942,111285.82530923131,113071.87493203272,100843.10253445717,106402.4604353703,132385.74262461864,97743.42645945099,113529.24410971456,103302.1970354612,91768.58208414663,125408.90645647119,115266.92911907398,85106.53027970192,96051.01574815366,148997.4945298583
70,,132319.60584032282,141395.1803758444,131935.68506984264,84581.24948236716,93703.99949078684,119952.49838606868,116395.82321318872,98414.51497640737,111679.23284150852,103206.36556653233,137819.69864326186,103305.26746594325,111559.99197343021,108733.77213157146,126945.02363735603,126306.60147631967,129714.2579027166,130325.14774932884,119751.03171594065,111750.26592955977,126671.30484498774,114220.43017035417,133012.03010773764,125562.57019789149,133347.30563614613,149646.2206190107,91282.20513149915,79427.25481043066,116700.06037890655,88145.37258914336,126457.59396179023,118042.67466731052,117472.15780951461,115655.68991348601,119823.73727307918,114124.47824231022,102507.86866791028,120379.91691781861,110818.8045893627,115036.05144501434,140418.9315020614,77960.13119757926,107675.94012349463,96750.32099071941,98024.87902728832,134113.3370089559,124616.69605859944,86292.80800836594,101470.16650627009,146922.5560767096
