,Actual,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
29,30888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,34825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,37975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,47145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,48893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,51573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,67140.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,85684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,87629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,87133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,83846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,88348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,87447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,86641.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,86801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,87028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,93796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,89749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,90464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,92390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,93631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,93906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,94815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,95320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,95238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,95242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,98147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,98260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,99160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,98578.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,97997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,93853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,94400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,95065.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,95721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,98351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,98826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,98997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,99275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,99498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,100386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,100370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,101699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,66814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,63783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,101286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,102145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,68782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,68658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,68829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,66863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,66675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,67199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,67191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,67183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,67275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,67367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,67459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,68090.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,68966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,69429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,69747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,69831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,71028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,71382.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,71728.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,71719.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,71722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,74380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,74925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,79608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,78637.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,77667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,77673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,76713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,79081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,81644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,89318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,89301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,89690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,90204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543
137,,114068.27782477227,119199.57627959203,114355.16794113118,128242.30904094406,126283.00724359455,122605.60716983172,120005.18834871547,118409.88546940022,111134.64009654557,113379.19981614761,118337.83704100866,125582.20123850307,126514.80517047911,130138.25752980686,117577.21240190131,111920.09020046132,110255.96517559877,119358.10626535756,116823.98239878984,122731.5295140364,124314.65593508325,112672.52658295586,114251.94764189728,120287.56564712392,117504.08182226973,108903.14276259126,117482.77943217968,109820.83604367121,121247.25153092697,110139.79106496756,118869.86307871343,128476.50725675063,121695.97279967755,129766.69582946583,121424.89948318455,107417.33254515551,122002.67665494478,131100.49079508818,122872.4573362037,124552.1690755288,119016.23647958132,107958.47868592659,135043.42496840152,120159.73785674873,112540.70918477797,120505.05536505721,116359.62744399012,114697.07650119808,118265.19210384192,116567.8339007252
138,,117519.26076675228,122347.55065911735,114287.21088970956,127705.27300737923,134775.368268462,125879.48900072525,124852.6118250802,121947.17320433224,106234.88223463859,112642.59210577072,118327.90443674933,132160.75163165136,127852.62441149453,128524.3622424995,111190.75266384282,117931.8716407825,108321.98775587542,120952.73662773802,110655.77348194312,126346.78171300555,119691.73625562133,104561.08976572567,106921.22133743668,117855.4711400521,112893.98195745102,110707.02637638309,118583.10003392257,114102.14784884891,111431.39182399072,108366.2925745197,115406.3674499557,119474.53800262215,120979.84054764295,130229.9387565124,116402.15632735564,108932.53093038712,105048.21364698521,128429.45817638401,113756.99044923275,122192.42642635698,113904.08297744303,103697.1504237911,120844.44614756969,118349.2541446614,114647.82640010775,133369.99940635858,128419.21021367039,116631.8063127415,122327.10824996968,110672.60821262238
139,,110434.59639073757,117771.42037622615,122820.04148171454,131561.1145495745,130174.07056951463,123630.94678678106,116095.68594862273,117151.80358175223,108673.80843505047,119587.65245451705,120820.90797022863,129743.37644050048,115964.45420370244,132467.7529530139,122779.44736333101,119368.69639177475,110380.56776652994,131178.65066007723,99953.05694922895,124319.86979586068,122576.45697954316,112339.8275612632,100315.06724036757,108979.07034265585,118426.83729277359,110583.47185741684,116804.02674500365,117767.19062196511,103783.91298791143,103075.90071474988,124675.66185001886,116478.87986532207,125348.96245546373,112642.8168228133,113643.38475017861,108934.8796404163,93659.37970985976,123183.99893098272,111401.06177233897,117499.40948617342,113622.1806853689,114296.08337050998,122573.96378425039,119705.07609698783,109511.186677867,130662.30066299968,116096.75196668178,130110.61132948143,126635.39982116874,116730.94111462311
140,,115446.74710532912,113663.77909651097,124235.12540052009,128241.77906326645,143442.093453733,124831.93974147578,114963.29146794134,116564.57401234227,105599.1132541679,121738.0563771727,119852.05475671508,130416.47314086973,107458.21133365601,136380.1868019936,131363.75720198918,117303.86198890972,108418.32082781421,125474.6279066272,111932.36387466062,121164.1481468799,122397.37796782184,100269.15315676024,100292.52724863485,107290.4195395323,109246.99543007762,107138.40091876085,113949.68452355314,118486.81395574412,105238.80557462151,109426.51163694996,119584.35830021425,114650.18262272634,120552.67803928757,106207.03867361676,120432.89225623103,111367.92378742687,89184.8981426875,109882.18441295637,105403.53520467292,108680.50639228098,115096.83326134086,117428.21695187285,120437.62224600183,127053.55142806213,115783.6836665578,119580.18729596703,115704.37956820059,126725.24450014293,128268.34798800625,126162.06524428683
141,,121968.692099032,120671.83692360534,121771.54989089623,130078.35422439026,140609.64300238973,108629.12091541191,119164.95197918876,110255.98053768756,116345.7421339967,115649.12411128977,117556.42249310105,119571.2543212772,106186.34068477088,129276.46361673353,127166.27658002728,117472.77566379726,108418.66299039431,124612.23715626902,99471.35844258333,120553.4075026134,122606.66641504684,109842.67012836362,101624.12076825052,109254.3618820171,115402.83233549012,104203.07002328106,111932.92918603563,112691.9086535287,108731.52681231662,96293.03402682551,122747.96059058623,109016.40387190702,123648.24007635725,106804.7426910736,112193.44569680298,116003.78597364663,95518.95928426467,119198.96589471328,97938.40362220455,117363.28790334541,120277.13357278392,106206.1673449797,128143.5729185641,127691.59515107356,114426.46109659385,119073.89699141149,116312.41700300654,120279.01857730669,140886.58643644504,126953.81123620458
142,,129867.11010274898,126267.24485322893,121593.59226345782,139255.5163625305,148051.09437935438,102816.18870914802,120843.35749520155,102528.73948220615,106250.12105398689,119334.01067957382,120546.74768567197,115275.51337362282,105094.1393244903,123951.18269216733,121648.99484670327,105722.42357508403,110854.0148816378,129213.8019736636,105108.43261531321,122432.46397024809,121398.74698168258,110913.37003494866,89742.39573578972,105217.84258141482,116898.95699787565,97035.34868532827,106253.22617662577,116817.08104096203,105357.14271850044,95124.40213921359,119968.67142566339,112288.57203071479,120942.92595906583,100554.18460895162,115662.47746527471,102786.52541016549,102477.74286722908,112445.64796408452,95353.8646600112,130303.89714226947,129289.20787229802,109924.57945820435,123442.15123416582,124858.0766474374,114852.80151110269,115090.98613919869,118755.36953760301,117543.5478640955,131486.22019866726,136159.8773624683
143,,126579.01006850114,125771.77398275549,123651.33310695022,149148.83945329356,130374.03141757748,97100.84898195585,119799.50615277591,116622.89985472876,112234.87447396203,122108.91415516572,111353.72603082612,122472.38915183967,100556.0808523926,123203.92364873494,121229.36905322585,115117.95244284299,110463.0921987949,133639.65121736788,102002.11702444656,119538.54056712623,108342.76556757218,105933.8676240091,98466.25249654612,103376.52178340108,117913.83097003939,92497.81602519323,111236.5144065236,115668.43290914611,93573.02807521894,92169.25721261784,131453.57602043037,112625.15369222469,127443.65827781544,104499.02100075001,107658.16476873589,109253.65262472424,106728.36280709594,111190.35576106126,99030.2931094946,122695.5604624283,123982.37317806638,117887.76302119269,119261.30545171698,135174.95067550347,117762.3742575135,106174.14547508114,123926.39315395786,127458.57266659665,129305.28318567916,147238.56265738158
144,,118053.44892752857,127829.33752801393,120194.91566271211,141428.89013159854,137426.41803733548,98289.09408390005,128683.25378613542,109653.79815563379,106888.54458403832,133791.0279249634,119195.80990354181,120454.82604756833,102071.84417060998,124746.65384925892,124284.36893212971,114623.6813154145,101321.52867053576,136205.49517991734,95099.42162227421,122917.73629675471,121447.3582509513,111134.3715149815,98242.30811864797,104251.52939062346,122225.12594464656,93236.42404525152,108433.98201014439,118609.55701269601,94263.77498786942,94420.67749845247,130360.57686845305,114177.55363446791,135072.6300398409,107084.00778528821,105102.01212295865,106519.79234194465,107257.85896071488,103140.16201778187,102016.12497417472,128701.97603137851,130666.93676309529,122770.88774178059,123279.28330036058,135567.73867465352,114856.10209701597,104734.2237203665,126504.11790812585,128387.8169577627,134175.7852075026,154158.2312910062
145,,116809.91741553941,124404.39727572666,122054.34074169517,146030.71095836407,129361.43702302569,101372.14557515574,109870.17281142398,112102.55254229918,104559.96538983236,134477.259826399,112051.05142921455,120609.32748655109,100480.43302687859,136393.15318363887,121623.10299835092,103520.5611576814,96160.4967948526,134310.88946828866,90366.4159078854,130228.01412097426,123270.73736354338,107614.09392332457,104737.63743518128,101403.19768811617,120191.22910950567,80425.44988997125,111352.21460650515,128286.09902690904,91950.39579440039,84411.03605558578,125408.54548339565,120393.78915626786,140777.6882157961,115242.13291097792,101421.64951571192,102740.733876705,99467.0767880713,101649.0714110374,98808.16842474093,133918.83811162197,121345.50246134291,118764.01908346801,138660.14747248913,134844.7834755283,113744.09516431027,91087.3675264571,132048.00104171268,128886.00705301814,122778.59627495374,149408.13877636733
146,,103086.44038212876,121816.59762934978,126256.72938062224,142989.28087963414,132612.8367638761,100599.23047072542,113732.73492714728,115868.47824375355,95556.36940130062,128123.16190217451,97061.9283818261,124406.36815662717,97593.98906073855,141567.6305775398,113093.5886020316,95336.99259957584,88768.56854116407,124162.27331733059,90701.09331342376,128475.73375939282,136087.23751928366,102888.79855059602,109927.7689994816,108355.51088852185,120319.4417276989,80923.63224276752,114418.53380473639,119407.7798222956,90600.2828536342,85046.61061335957,124498.85680354487,105791.58680285647,145070.89697039322,120981.37337607969,106744.03001479784,108323.46834458018,97646.08026523636,103413.02505612621,94962.96056164458,135277.88968719472,126705.59546608839,116838.87882146939,132154.41414277497,136576.35240026086,122400.35246989323,91288.41731792234,140059.04959525206,127541.23919729529,127846.29463862264,137285.82439734042
147,,102099.15733830698,120715.52516228921,129007.71807430897,150765.9171955207,134933.80782653968,102395.53599527472,109461.85456200081,106634.74057869808,89198.90929112601,120460.17282849924,97874.8048267227,126020.75229459276,95355.94160230889,134035.0181472717,117616.53899972989,90220.66166477822,83268.88833100344,123988.20019444937,89194.4000858672,138395.20280365183,138187.02853506483,109766.75340709591,98216.86569467436,110839.81819153093,116233.77683868085,80803.10779370055,113141.03173935728,125746.82920118784,92510.27058627726,68595.89966897624,117067.5392013677,111578.77811592715,156411.90954566156,115436.39216480438,109209.57440425824,120149.89018005272,97296.62164951173,97812.49638566536,89996.58064422385,135098.1640044494,116747.86324431835,115448.67357034676,135071.9092464795,141384.9387903602,115826.19633305553,79268.0161662362,157551.0978612197,131685.71453872917,123456.34402327395,138179.47622537235
