,Actual,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
14,28422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,87163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,89784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,92879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,96726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,98127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,98899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,99052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,99459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,100386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,99326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,63745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,102145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,68658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,66863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,67183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,67459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,69429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,69798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,74865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,80013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,77671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,79153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999
66,,105658.68953429622,110210.16630128627,126013.5762355338,115205.06778462426,118939.38730087323,109920.96532126698,102302.95043848846,99967.96121817175,115321.47589829387,123541.53512397838,134511.52310787173,100279.33900960852,107885.84871940908,105925.40317021294,112291.02680097766,116534.23105290586,129892.31106611875,127150.11067799086,114006.20857974332,126521.34104602053,115587.72481866149,107208.59096802695,107537.57495043689,105941.30298262065,112680.43768472184,108717.47894648873,107945.76864463925,110517.47901546149,117171.89259932016,100850.46889123897,120390.52059455703,113055.48122833301,103322.19220038468,110326.54744587536,118754.21826047252,111296.84463703955,116500.35620990659,113466.47253473694,113769.12061963501,120723.06328525058,109494.95165308012,129282.9504965849,114851.43041992612,120150.88967261757,122193.86785858693,116263.43496616094,112790.3002568717,95884.16915869512,121481.65120034413,110210.54393712821
67,,89591.91907822032,107213.00973039109,118188.42338553599,103849.87555436285,118511.18586419101,114204.80836790435,100797.29084819481,106259.87964033325,103371.40812538436,134050.83270872413,121274.27930151361,115947.90668137072,94406.76080982591,107224.02136096037,115494.70549303672,116380.98026762827,119485.17491992729,127898.98778623287,129330.9946632859,130470.33713166812,110768.94334190525,111896.82785245372,106182.07216326123,108961.50660115309,105845.5522363906,111674.50044845977,119310.55610515196,109338.06744679561,126034.94862549742,104730.50819437986,121491.30108627553,105875.23304654415,102838.08114354967,121608.14094894755,120436.14869855017,101496.95541650252,114883.72368747361,122060.54942907384,113440.99238358969,122647.96943528207,106432.85507408614,139878.7230314357,116771.96714037411,113950.71261858454,119679.87036379772,112525.94832768133,103380.36209954633,106441.37208496642,128363.40340204268,108334.10111032386
68,,91885.77333412415,106659.60240021435,128404.97835569338,93967.38682667735,121048.40932896422,107904.01422928198,105066.2793524869,109125.74645300617,109856.48249710033,141001.14689136963,127431.68103502403,123863.26693427072,92881.72750780349,106717.0675941883,127788.77071934611,118049.56190823537,115903.3606448207,127272.38981870645,138557.83461432462,119129.76088733658,102098.43006258368,90648.22501856435,118143.08321274174,101551.13060878977,92332.342087367,105399.12240758969,123646.3039250943,117925.02461048908,130565.6164782285,108660.32677622463,113570.39730572657,97984.66517587005,105997.41759281239,114750.69919095535,120561.14932146957,101163.23862156246,103229.23809848657,126299.78650665685,120141.56825005008,121440.32199482064,104157.28395586878,127458.35348769787,121953.24402390639,111243.2658325113,119340.99338560118,115585.95116326162,98789.86580869298,101540.81964018143,133713.89616435062,113058.24675816674
69,,97623.86874239518,115298.5820880331,131187.7636054371,93211.48722903314,111787.25456331184,104820.06263789338,90603.24726776936,111768.05526906827,109477.36176582202,136743.70809302703,124054.37819389178,123344.2442919093,99817.41402181247,109925.39048175815,132316.79343062703,126372.91038836195,115977.01604272574,139966.6825176354,140329.05353700236,123121.50465592025,99655.74228423623,75352.58698480796,122898.63118496664,96939.53602828844,102293.77564179132,103622.99180308024,122329.67940831515,117276.45050255097,136932.309952276,116937.17284234198,122963.87857747993,84679.38302380762,112356.83644663893,129802.57113026835,114717.00805026626,103870.50142720863,112619.89476030189,135378.12049501404,123693.46753557742,124722.59637266606,114126.53929224235,130935.46099220461,120547.90901738954,118630.8478942432,115451.29557574543,116297.64419036535,115609.73533460587,92979.74743180684,132530.88588579043,98128.12444348424
70,,96619.4040182144,122288.422733208,132320.38023629665,86846.61063155008,107493.08847827115,122616.06589347053,87611.44124374916,131738.6477956916,100675.42732394686,156555.29660334165,123602.36145490293,136383.2154939802,98476.97241857013,119599.2051536075,141528.31093265384,131121.10775800515,124072.18051989796,144940.13227771677,140447.15894005643,112607.45871886256,96561.32480245343,52401.64309437221,108412.08562089555,87039.83793845041,108407.77187971714,108971.9753493685,120290.3396060413,120305.11472541133,118466.51621390371,116542.94679893898,125439.69064782269,91917.28989275923,121629.50651072798,145119.3738602916,112297.79771716073,106040.42210888474,112404.53197566564,119268.39008223555,110850.38526673001,121521.18365775244,119692.37241603427,132629.8627837838,115197.31835813257,121368.6182898996,113069.48068423332,118704.12021583134,127007.947096792,92279.38017766898,138250.78517564395,102644.48095711668
