,Actual,Mean_Simulation,Simulated_17,Simulated_16,Simulated_36,Simulated_22,Simulated_26,Simulated_49,Simulated_7,Simulated_11,Simulated_28,Simulated_12,Simulated_44,Simulated_35,Simulated_48,Simulated_24,Simulated_27,Simulated_15,Simulated_8,Simulated_42,Simulated_40,Simulated_47,Simulated_21,Simulated_18,Simulated_25,Simulated_39,Simulated_19,Simulated_23,Simulated_34,Simulated_4,Simulated_46,Simulated_37,Simulated_33,Simulated_38,Simulated_2,Simulated_9,Simulated_6,Simulated_1,Simulated_43,Simulated_31,Simulated_0,Simulated_30,Simulated_32,Simulated_3,Simulated_5,Simulated_10,Simulated_13,Simulated_29,Simulated_45,Simulated_14,Simulated_41,Simulated_20,Deviation_Simulated_17,Deviation_Simulated_16,Deviation_Simulated_36,Deviation_Simulated_22,Deviation_Simulated_26,Deviation_Simulated_49,Deviation_Simulated_7,Deviation_Simulated_11,Deviation_Simulated_28,Deviation_Simulated_12,Deviation_Simulated_44,Deviation_Simulated_35,Deviation_Simulated_48,Deviation_Simulated_24,Deviation_Simulated_27,Deviation_Simulated_15,Deviation_Simulated_8,Deviation_Simulated_42,Deviation_Simulated_40,Deviation_Simulated_47,Deviation_Simulated_21,Deviation_Simulated_18,Deviation_Simulated_25,Deviation_Simulated_39,Deviation_Simulated_19,Deviation_Simulated_23,Deviation_Simulated_34,Deviation_Simulated_4,Deviation_Simulated_46,Deviation_Simulated_37,Deviation_Simulated_33,Deviation_Simulated_38,Deviation_Simulated_2,Deviation_Simulated_9,Deviation_Simulated_6,Deviation_Simulated_1,Deviation_Simulated_43,Deviation_Simulated_31,Deviation_Simulated_0,Deviation_Simulated_30,Deviation_Simulated_32,Deviation_Simulated_3,Deviation_Simulated_5,Deviation_Simulated_10,Deviation_Simulated_13,Deviation_Simulated_29,Deviation_Simulated_45,Deviation_Simulated_14,Deviation_Simulated_41,Deviation_Simulated_20
10,89784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,92879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,96726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,98127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,98899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,99052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,99459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,100386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,99326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,63745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,102145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,68658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,66863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,67183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,67459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,69429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,69798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,74865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,80013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,77671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,79153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,116422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,,116971.82103156544,118365.90440448704,121195.73893035542,120848.85657112679,117824.13063511555,120079.44555526353,113202.53073966809,108524.38408177055,107930.732180725,127189.91069262987,122734.44366344291,105920.11377144336,120015.25126827862,105375.19867681467,121501.60368218305,107213.18547432158,113258.35003795095,115482.3329253166,112464.84179711585,122825.17282796123,110365.14456768543,116975.01273105506,128216.24843164126,126397.15062197033,112930.87256814468,128781.0737238217,126057.02846822032,116987.46887247966,114121.90217021553,120373.74710619464,127810.19729300585,120011.50061529901,105448.98802327996,100029.35887257342,105420.0907137911,106000.99394646395,115523.02847484217,122230.05093149748,111644.06124718937,124915.31785567269,119878.13690128713,110748.82294960768,125156.35128505684,116718.83325041865,110745.67818372141,117388.53894298378,136757.19295289263,100597.59743275346,127299.87384257559,132458.88527960662,108649.77540635265,1394.0833729215956,4223.9178987899795,3877.035539561344,852.3096035501076,3107.6245236980903,3769.290291897356,8447.436949794894,9041.088850840446,10218.089661064427,5762.622631877472,11051.707260122086,3043.430236713175,11596.622354750769,4529.782650617606,9758.635557243862,3713.4709936144936,1489.488106248842,4506.9792344495945,5853.351796395786,6606.676463880009,3.1916994896164397,11244.427400075816,9425.329590404886,4040.948463420762,11809.252692256254,9085.207436654877,15.647840914214612,2849.9188613499136,3401.9260746291984,10838.376261440411,3039.6795837335667,11522.83300828548,16942.462158992028,11551.730317774345,10970.827085101497,1448.7925567232742,5258.229899932034,5327.759784376074,7943.496824107249,2906.315869721686,6222.998081957761,8184.5302534913935,252.98778114678862,6226.142847844036,416.7179114183382,19785.371921327183,16374.22359881198,10328.052811010144,15487.064248041177,8322.045625212791
51,,117651.94692532098,115766.47441787053,122392.78201926376,110672.56169658172,108304.63312033688,109871.50602735058,128290.1820328035,108893.79954856177,109462.54131535695,117199.90393760573,123423.81548394206,107978.72037649497,110909.31638447123,107292.39564386584,130817.47162045505,107498.44085034236,104432.39122902688,113719.58329536878,130485.85228074834,133792.75391660424,118478.51850600581,113915.57565563646,121264.86413774709,126108.41060654924,111520.18031725145,118719.67937902678,129163.29412690915,125495.78427370943,132959.2422422389,124680.21289588556,131998.15676094108,99664.19143758345,93490.18460941038,109412.79663200323,94490.00577600775,100841.3866164315,109227.73052458897,118803.2202330681,108253.57392068076,143567.57559385544,137842.57826484067,121946.36439441622,137573.53730780774,111966.18774489572,123873.4947039656,110146.85531476606,128931.45599275749,99642.87982358408,134100.55421388123,142653.08695201384,100660.64211054043,1885.4725074504531,4740.835093942776,6979.385228739266,9347.313804984107,7780.440897970402,10638.235107482513,8758.14737675921,8189.405609964029,452.0429877152492,5771.868558621078,9673.226548826016,6742.630540849757,10359.551281455148,13165.524695134067,10153.50607497862,13219.555696294105,3932.363629952204,12833.905355427356,16140.806991283258,826.5715806848311,3736.3712696845178,3612.9172124261095,8456.463681228255,6131.766608069534,1067.7324537058012,11511.34720158817,7843.83734838845,15307.295316917909,7028.265970564578,14346.209835620102,17987.755487737537,24161.7623159106,8239.150293317754,23161.941149313236,16810.560308889486,8424.21640073201,1151.2733077471203,9398.37300464022,25915.628668534453,20190.631339519692,4294.417469095235,19921.590382486756,5685.759180425259,6221.547778644614,7505.091610554926,11279.509067436506,18009.067101736902,16448.607288560248,25001.140026692854,16991.304814780553
52,,117892.42277544364,124590.1353920078,108690.11290975893,110953.27631608529,116758.54770651275,107019.5390848645,117493.34701399248,116120.66608826054,117160.51240136538,112935.90187109125,121230.23722903838,109099.35548684951,114764.6462079019,119858.2202172309,131313.88502257987,111027.27809297638,116489.8107014944,106289.41049387556,131305.27575905572,116167.54635693485,114816.20416930654,110467.30735550959,121308.74004455357,134302.5002889471,125969.28506045033,126066.7867153561,122038.9934373222,137169.26555204048,137728.41787812306,134465.34643374587,133017.60556996494,99254.93932763228,104496.0341771934,107338.65209600006,96746.56910474622,101295.57738883315,100249.38233259098,101241.72946320074,103138.03952015382,128253.77516142468,137142.45637303943,136591.3133174932,137941.94789617564,101185.52757412504,136467.90540236572,96826.06716836279,139143.74725416154,96868.16451009155,127260.16076216889,141908.3902732921,94652.60281193469,6697.712616564153,9202.309865684714,6939.146459358351,1133.8750689308945,10872.88369057914,399.07576145116764,1771.7566871831077,731.9103740782593,4956.520904352394,3337.814453594736,8793.067288594131,3127.7765675417468,1965.797441787261,13421.462247136224,6865.14468246726,1402.6120739492471,11603.01228156808,13412.852983612072,1724.876418508793,3076.218606137103,7425.115419934053,3416.3172691099317,16410.077513503464,8076.8622850066895,8174.363939912451,4146.5706618785625,19276.842776596837,19835.995102679415,16572.92365830223,15125.1827945213,18637.483447811363,13396.38859825024,10553.77067944358,21145.853670697426,16596.845386610497,17643.040442852667,16650.693312242904,14754.383255289824,10361.352385981038,19250.033597595786,18698.890542049543,20049.525120731996,16706.895201318606,18575.48262692208,21066.355607080855,21251.3244787179,21024.258265352095,9367.737986725246,24015.96749784847,23239.819963508955
53,,115941.98720123571,120909.02325057733,115407.73419295301,113622.41604177549,112117.73836983931,116844.51933955852,117978.2638079281,109316.76763488277,119320.64680780446,119126.26010853342,111084.10847873361,114941.86672181606,110316.76924734615,122495.37146484661,122278.27912866283,104476.99512732385,119486.85905506641,102477.6402363721,117599.2393695806,102984.45081347846,100753.91558563872,101657.19423655065,131576.11356018818,126884.3792069849,131813.5865254365,130912.00011088827,130890.11894634561,128180.13609525502,124928.67087285836,132830.8159037791,123431.86972267175,99877.37720809964,116037.85713951131,104930.53825755681,101995.81725857739,97192.07404330051,88548.44674713376,97311.55983960477,91165.8519222274,130881.44441526776,131170.11330609914,144600.06243568062,133585.463579914,90300.14260371467,139032.416857543,86451.7005995469,136338.77022356514,92041.75752653026,155513.09675600205,138941.1520544808,84539.96732375337,4967.036049341623,534.2530082826997,2319.571159460218,3824.2488313963986,902.5321383228147,2036.2766066923941,6625.219566352942,3378.659606568748,3184.272907297709,4857.878722502093,1000.1204794196528,5625.217953889558,6553.384263610904,6336.291927427126,11464.992073911853,3544.8718538307003,13464.34696486361,1657.2521683448867,12957.536387757253,15188.071615596986,14284.792964685053,15634.126358952475,10942.392005749192,15871.599324200783,14970.012909652563,14948.131745109902,12238.148894019308,8986.683671622653,16888.828702543382,7489.88252143604,16064.609993136066,95.86993827560218,11011.4489436789,13946.169942658322,18749.913157935196,27393.540454101952,18630.427361630937,24776.135279008304,14939.457214032052,15228.126104863433,28658.075234444914,17643.4763786783,25641.844597521034,23090.429656307286,29490.286601688815,20396.78302232943,23900.22967470545,39571.10955476634,22999.164853245093,31402.019877482337
54,,113749.80046966736,113796.74648121325,111765.0871387491,114362.55094571172,104378.04329491632,111255.40686315375,105171.71633146216,113559.7646439872,109203.93735854972,104020.38460308537,104793.1758441513,114033.00671863128,98807.03019698474,109913.61198821863,112976.34860041662,112061.25629592553,133226.06972560062,100829.7315484743,125887.552074528,105177.00926731384,92072.78855175345,90251.47152718161,128961.92376220616,120255.49365567452,132267.91485766665,131468.9401106772,128185.53271780115,131718.93301944106,124469.17870119898,129593.7137418318,128111.57831142576,105981.92069091577,132792.32970170435,89633.4638298306,116671.37104712393,102300.05830253616,92557.5458641981,79226.20267735932,91093.85039550033,131559.1118930433,134610.11399110476,135806.18369866518,133702.65092525768,75462.0541606326,151058.34056091736,79177.92781387591,137877.11100138322,87046.86399471914,152746.1770836783,145122.10746047614,70488.73951251461,46.94601154589327,1984.7133309182536,612.7504760443553,9371.757174751037,2494.3936065136077,8578.084138205202,190.03582568015554,4545.863111117636,9729.415866581985,8956.624625516066,283.2062489639211,14942.770272682625,3836.1884814487275,773.4518692507409,1688.5441737418296,19476.269255933265,12920.068921193058,12137.751604860634,8572.791202353517,21677.011917913915,23498.32894248575,15212.123292538803,6505.693186007164,18518.11438799929,17719.139641009853,14435.73224813379,17969.132549773698,10719.37823153162,15843.913272164442,14361.777841758405,7767.879778751594,19042.52923203699,24116.336639836765,2921.570577456572,11449.742167131204,21192.254605469265,34523.597792308035,22655.950074167034,17809.31142337594,20860.313521437405,22056.383228997816,19952.85045559032,38287.74630903476,37308.540091250004,34571.87265579145,24127.310531715862,26702.93647494822,38996.37661401095,31372.30699080878,43261.060957152746
55,Average deviation,,2498.5417596372863,3447.6715329364038,3454.6481438605892,4088.2507472687576,4192.979142847343,4236.826984288105,4298.766067628385,4314.487925428187,4756.723721168627,4781.134832018574,5133.554637654302,5580.304261946144,5718.590637175468,6371.085564927627,6655.137093723904,6892.796645603635,7234.879983970965,7424.790224449091,7541.5604660497675,7895.758364035474,8157.966716046499,8186.651922183856,8623.325996148827,8773.215178116176,8956.750272756153,9021.164882227551,9557.268234948751,9616.545197350251,9955.976279700639,10360.238209129377,10582.901381861688,11369.897182126486,11810.528119211505,12121.210942983316,12429.648017611313,12683.640743313195,12702.370278976838,12818.766899580243,12828.20775267179,13072.570072189666,13321.794092757546,14291.995431829795,14429.205511574408,15237.02383349467,15508.38739775573,16140.049836921147,17668.452519259106,19118.64737584549,19812.607269439395,20536.041873022896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
