,Actual,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
29,30888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,34825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,37975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,47145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,48893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,51573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,67140.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,85684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,87629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,87133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,83846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,88348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,87447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,86641.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,86801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,87028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,93796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,89749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,90464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,92390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,93631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,93906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,94815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,95320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,95238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,95242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,98147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,98260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,99160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,98578.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,97997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,93853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,94400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,95065.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,95721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,98351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,98826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894,98840.3738191894
83,,103391.54135910195,101827.6353610941,97271.59020176157,102850.8996565424,102366.5333078256,94841.99043870579,106941.2739583042,99443.07217754766,96964.6012851779,99182.25881492623,101319.27061951975,94275.9902853047,98064.25472455632,101752.61008458243,93457.96362816344,101150.8780112941,96105.8120874263,100286.18788111753,99188.64879854636,94025.47922154256,94791.17471335075,102980.61179786059,99544.11786222982,94157.95644272568,103429.41486355267,99891.07607977829,103782.02419696927,97737.19568388208,100424.83567613458,97976.33383430427,101898.52470051711,101176.5382907992,101324.44203349957,92741.24992814145,96063.34445784915,96936.52440670572,100142.79774339037,99847.91128116191,100379.28544546536,97599.3980228809,94580.74554582001,101473.4286819832,97010.15395537036,99432.729483063,97771.9722839689,102907.86477256448,97391.27800860895,103340.30812970022,100180.54294559109,101746.20105605574
84,,106231.39186800517,106348.60904409953,100181.94633110204,106111.47268708987,99381.35607082835,95581.31595267943,108805.02756247116,97887.92762709787,91454.8369269046,97410.5303747076,105747.26373518273,90679.520906397,93723.77199962187,103713.31251508062,87401.66213238912,103562.14736703147,95515.16052192434,95218.45461964463,101622.49141655689,94835.00411822734,96024.0109019945,102497.39950673225,101628.35821368697,93158.20356404435,108171.30238600484,99545.11994073224,103344.89769127872,97229.07299549984,100183.3422529025,100727.11413828513,107219.94895343277,100339.5320047512,100935.53939544041,91828.57045080652,96441.96890332345,96887.61827560574,103719.55445987347,95448.72674264263,99648.2550508359,90396.2642037246,87209.35897430302,103184.18070278909,100401.19621891995,98736.45068052581,102778.3376381379,107457.7642738105,100195.5967228894,108466.46027844233,103072.71569908089,106522.11862075658
85,,104097.97720774403,106686.59596156269,100823.82642619075,105531.98075005076,99440.59142799104,93240.42946867316,107403.506814154,99894.15970131317,96085.32702673487,100939.95922766389,109980.28742050583,91438.48654932312,89359.70015521675,101773.09803959898,85935.97786262052,109497.4297815694,100812.65815949788,94855.90689846403,106352.75142052711,98972.98186443352,96731.29397191253,98380.8664496642,99350.07426903555,99513.90619653792,107848.34984850517,102046.8725502062,103963.05038129381,103581.88415162274,100060.95770057681,103493.22802104842,108464.38950210216,102304.11614839535,102058.14888200139,94334.76977545167,93568.31664006776,96882.68219334667,108983.6417783993,90827.38658660397,95885.61000104099,89659.2137589828,84579.07841898971,102014.29040122963,100812.25586030641,97950.40641437541,108258.03761731276,108612.84320868649,99059.00465491836,110125.61343561512,97294.68832253861,109003.53619614155
86,,101722.31029236256,108008.05772676869,103932.32875957659,104709.2688491093,101285.7955859597,93061.14742613767,102681.93001538172,99042.80499116438,106007.73922486647,101677.0535625084,113477.50767125339,90743.98091579847,88409.6916167806,101739.97608171485,88442.53172919636,112126.64881525178,105624.90039558274,97824.67371793688,105070.25518904183,101618.40154167339,100327.21069418268,97496.69407784684,102939.91144168809,102848.80480064459,106764.28676845091,104384.09137219055,106477.98482226706,109588.42142119083,101908.64044070677,104832.24145356302,113393.97716216468,102840.15892875289,97670.93322872331,96456.69751655757,92817.22378761586,94343.31126944938,113267.98678237411,87103.59400536628,93333.78759039819,85179.04224002144,81610.9301452264,97575.45585244226,100833.62529651784,102334.70983623457,111505.65082757272,105375.20052111754,98980.66984149006,103828.60398326282,101093.25279795183,107340.29292333273
87,,100333.52841824366,109756.3636285495,99728.9677572282,100151.69373581895,98629.7586342071,94851.51247040852,95460.09467832136,95943.83414218435,106579.65481048264,102766.7624885379,110446.43624554346,81811.7910278578,89748.37735226244,98304.82016003602,90397.85964840908,114760.0624207412,106694.91753293158,95642.77579244428,100547.20261856966,103542.91935615284,100345.73875095509,98075.0400269309,102754.76104585275,103308.05806874979,107760.6489253886,106789.4336666228,108073.2969825266,111527.01290204906,103457.9157398453,106308.86715338347,114246.384502015,101539.77961695287,94679.25052002489,97931.72951563004,93635.84715301254,98633.02404734027,115547.47172535684,89026.48027825619,89398.7749601813,83747.84177028306,79419.87444955396,93221.04866339729,95532.71677626448,104613.78695533314,109323.97059604478,106837.94394204672,97692.72723956265,102243.78078702172,106845.60871365278,107021.0698079587
88,,103261.72293828124,111876.18286300827,91068.03046838664,95522.24975110259,95764.59682101509,92272.14966375941,88530.40263767679,91073.19536618324,106436.88041576438,103185.68611630361,110748.08218305942,75454.22442466122,89372.9903204923,94952.70322388863,86244.07249748087,117547.57113822646,103421.42088944871,90964.87367357872,96437.31161881726,101752.36070607093,98579.27473572148,93792.7772872605,93740.24391741137,102175.26400684024,107366.64385833066,108887.18321858523,105677.33751618236,111954.13025314237,99086.49763484535,108527.7658257156,107393.66437164249,96053.58157040444,95902.96269347273,95166.45310515922,96192.51675973175,99153.53044247137,115309.7359422156,89067.05367756035,82558.3292497412,89232.60603850055,76872.4017710516,88159.82348784493,91719.6376959849,105190.06641942023,109213.47019025212,103034.05091377106,94765.64266424421,106398.4156370958,106979.45430430109,108054.8938311855
89,,103622.10787981619,114299.80992986387,85666.69888776047,93079.03315085259,88849.64522644496,92513.80841254002,88868.4454830203,86758.33529444016,105567.519040739,100167.72123067074,109252.10777952129,76395.15047174615,82787.72584441678,89862.24129475896,84671.16612288589,118844.39976169137,99754.59191129236,85351.57489875126,94537.80278400217,100749.31175377905,93733.16462498183,90427.27463952545,85431.01908798517,101909.52638403757,109561.84915768716,107647.94286497342,100140.01862922343,109155.34091361781,98408.10804987341,107388.05254388426,102983.4737480956,92713.43270434628,93756.84375577567,98349.06455213927,95490.24037166697,93444.00834998311,112043.76134483225,89215.83128003738,77790.04501377545,89465.13594390325,78208.7907302695,87427.96706461678,89551.64641866677,105060.82136682408,112870.75180433829,97046.96047929427,91292.19000513702,100804.35952356989,101657.74214691934,109035.44674707639
90,,109293.15224314695,114621.78672680049,84011.49510962976,88148.17105369794,86291.17044361599,93277.73834046135,90862.49858686539,82439.63737764556,105855.37664372116,99166.50896830835,110444.86311468188,75941.37398557899,81124.06401817188,87476.98714399907,88548.20238739396,116694.15110789039,97753.95425039709,86471.97833240134,97715.9312348617,99724.65224782635,93233.90846108767,92410.68678237221,84932.42352868397,97826.53831676849,108018.0968969888,112357.70026701145,98526.86987067024,109115.19103797093,97277.31282182905,106881.13466769362,109367.845100741,93335.58000944753,96177.4001630015,100419.62117744252,94414.59078078579,91423.21490367776,113363.30445950708,90584.89773514726,74795.74247152417,90777.01606826436,79070.77616222991,89525.64548695061,94616.28298358235,106254.33221331454,118503.71847898868,98606.13635731801,90439.34541942169,99004.2260012968,103575.09605561264,107457.13142647925
91,,108109.88277286322,114272.50670434015,79887.62911407466,85147.53787962749,88201.06399149516,90946.21764506598,86831.11907229014,82153.65177713158,105700.18449712779,96052.10215673408,111198.23470450619,71443.5547998139,79594.55187396902,84571.51206336751,87119.79491099008,111517.56062918669,95612.33939338152,83092.49570664874,93498.204451151,103062.6668628377,98386.28630001014,94392.78517994183,85397.7265149696,93607.7611072188,108564.53696924815,112902.8396960354,100617.04307212048,107877.96273946708,94619.98903701341,102267.61253546325,108605.36276391793,90724.73764006112,99297.49821945095,98349.34546144893,88402.2690668114,89489.4802228334,113444.89947885016,85664.82772432306,71769.82354204629,87647.30619623767,79508.38427965919,90677.14803896252,96391.83998143114,101850.73710895373,117695.33776016581,94377.41202157472,91849.96539191007,97403.7722151196,103221.70903662195,110253.7376155941
92,,109294.67644471412,108516.89937812783,78190.96811990695,83815.00543867504,88889.20381385704,91499.36415721253,84040.46808086327,77388.51155862965,108579.65284894884,95565.15585686816,110276.32714459374,71692.49727979553,78688.78929490055,76524.31842624009,85121.29525168856,105259.09511576672,97091.42267456256,82077.43781017872,87554.09103131758,98382.36156900234,95620.62974458259,90480.216348342,90536.04483350887,90215.33966604211,105550.4804676512,114006.00597330825,99887.62531760066,103882.58969152105,92224.16888205851,98598.069865606,102574.20640157536,86228.00334041832,101582.29269122132,102709.4792629858,87380.91396734875,88337.96221592338,109249.38019725324,81649.16481915212,72531.05866722659,89248.99170104633,77604.31261892733,88886.00559092201,92761.96691026216,100174.10522385598,115372.33912374986,90349.29627753487,87803.11894412465,95717.47263945547,101325.71250353399,110093.93627925147
93,,112340.70395472407,106278.72524744003,76125.06017093237,78205.27512173627,83949.15537679549,91215.35181962345,83772.03490960455,73583.65570790501,105990.8604460181,93225.63194216456,107149.62333286509,67571.27400570831,72734.50542498156,70480.04260215026,85398.19785864245,102583.13454223768,97187.28463764317,87389.92069458179,86709.26623758204,91619.52400090336,97491.05137081734,87818.11539507326,90158.91177988994,84599.32934328869,103970.86599405213,112024.40231214296,99140.9101642901,98542.74171990894,90821.03450785798,92152.2385720845,100576.82930814696,83180.27066796867,103140.10002141357,99698.13154353086,89819.56992669399,87800.92518782019,106163.27278463617,77671.46663839345,68714.3098269754,85528.2822427708,72465.35452028028,86237.31394665567,89219.33945631687,100659.12212065626,113277.22743370531,87535.15734428144,77994.76902964743,93662.99864208233,97637.85850802412,109153.16362717563
94,,112657.88343529607,109167.68300486135,75012.16234735645,72297.31003741453,84125.98831605438,94134.30644105434,84541.77312197491,74127.34607713754,105211.22785689031,97969.99186875466,105008.19261636112,63049.48968326504,72495.88388445212,74494.397530112,88046.2897039926,105533.46875571806,98047.33779815014,89953.37551024032,88485.84312770823,91669.62505452272,100911.10159073425,96357.35354671298,85855.08689244709,79165.25823348787,105624.9290332024,115726.71490362746,97296.1264091285,100648.95567813165,93919.34637887611,93276.98887135962,101775.33397852468,87669.33150810118,108189.50816290101,100744.7456228173,94372.31988504842,85597.758452568,104728.48398556493,75782.36621488465,68104.64800233676,86656.50436818691,68913.81569072652,83775.11031656133,89811.93131423021,101460.18421092031,114084.70070030507,88735.46287271376,75018.80220399919,92591.13393984508,97848.28196378332,109116.87863791094
95,,111535.76685238368,104690.50079399002,73148.50790249933,71766.9362699283,85272.13068226859,89177.33718595888,90088.43239665416,77348.7395699895,102487.87460979968,99024.70433850586,98294.44499231059,60594.31958619876,74494.20358798276,78776.22938538314,86985.60000835884,110369.09579530386,95136.37292225087,85806.83425180276,89356.87606265744,92937.02240506042,107905.62354388683,97985.13810583885,83851.75128805984,80631.48848453478,104267.29987609659,112797.51723518159,97394.861827916,102988.78013965249,91624.68024383936,93288.36771244039,102155.87286481188,89867.62977170797,107435.67759832197,103719.67827329107,94054.38162378201,76695.82517700802,109205.0306207391,77142.6704518623,62729.37697472944,89729.72667177703,64349.233684862076,84583.4776635467,92179.47835417367,95690.4858524358,120364.29652130409,87734.00487355966,77409.08395277988,97950.49889110528,92236.64591871607,109756.69059689788
96,,110077.07932908161,106976.67132486546,72536.81126682772,63566.08863879024,84481.61224201162,86395.12480514919,89038.73446154833,77594.30650153659,100592.0580995447,98261.13828613123,87861.45937065849,61575.16577292206,76410.78361977419,81422.68366884593,85475.3468291322,109913.96890197851,97894.17953137986,86845.614144327,86940.69375030577,94155.70808985483,103669.75254253965,97671.38725507731,79426.0493366011,82878.35156843935,102699.47965900645,114581.00792632884,97724.76699901717,103255.7161446343,90983.64191595903,94307.57855154132,104281.69511842183,90658.33193547014,101055.34161463854,103613.79774118713,98600.76095176606,68747.99588730297,113160.07392066866,79977.10858186435,62053.84424526801,92575.84372540357,62505.644899120794,84521.05414959416,91639.1479330786,92308.12203014776,121565.64796707784,90859.62762077077,75447.5580772333,101594.35915127136,93279.85977314643,111827.7148201314
97,,107241.10451803688,111525.98583384846,66162.65509689559,58984.90244562732,86460.35400275215,86170.10095006134,84992.45826681965,79849.85012497319,98268.33469269674,97518.08751098883,81238.79677202352,64969.32112282276,75344.83683751077,86130.59556514662,86665.82293994537,105521.12776673638,100321.22811278162,90816.03958923802,83196.44193065017,99433.77647615116,101490.74620635851,94745.60443329635,77065.44040166744,79648.19776223462,101988.30371827286,115354.40863700947,95368.97797487343,104604.97420932354,91757.51944136208,92845.12026329544,110886.551900537,88701.05721649875,98319.37218739229,102261.6315734533,100464.00859551717,66670.19503365063,117387.14480452191,80391.12334144171,65123.58719187521,92406.64471181021,66723.87226485366,81993.37228752502,86768.29880670106,94643.71937092626,121825.66259837322,92088.67733150163,70521.51553004338,100594.90458964148,93152.3859019562,117662.88996256926
98,,106947.71822437498,111991.0407135418,62282.44656700404,60522.48602080987,89646.40670148906,85417.66120967802,82023.8276362353,83322.61868254941,96139.19176486894,97392.77551765065,77504.56074598823,69929.27229717825,74592.60980643242,86122.82645409372,85107.88258493542,101669.36466096695,100068.92598392817,83614.88863381508,84577.56436302268,104559.0383115761,104120.24496215284,90175.85395326522,72472.38940907497,78469.63480306437,103383.91455476287,114235.0903195924,98101.33743242739,109621.92202178827,91647.41446237828,95963.41958846354,112569.45971574805,88127.56774936659,93440.21134914854,107521.57547220221,103103.83966184306,68741.89105431811,120774.33393349858,81733.53098911597,72967.40198498552,92121.77899228025,71141.23869767571,84323.27691136792,84648.77154884425,97465.53942084276,120373.93869753066,90183.66824990763,69884.79520198262,99426.78511203465,92693.63562661632,121065.46861284708
99,,112147.51397254546,110567.31059986391,68360.5440790143,61281.731407576786,93880.56340124973,85068.40596460048,80655.9202098908,82990.02618533828,95141.02150943752,93549.82989103536,77234.58070159718,69489.21742049302,72599.33367017786,83702.24707975844,85191.61494234244,100892.51814345592,106420.73566299542,80778.04217100579,86495.9346928401,100552.70623575352,106184.81941425274,88032.22319294784,70678.25114772833,75980.62158338414,105067.77230355846,120886.42663788618,103652.63743443023,106475.95749810887,88594.99008068745,99858.46511293256,113638.31151336643,89625.86466985359,90446.64770434043,108091.20125692029,105485.10363792755,71104.61912632191,122212.19496641895,81701.54908227989,76982.47167332821,92971.61821508929,70711.38297632549,87677.43978304905,84054.11563328232,100578.7893657572,118121.4593586051,89040.69461018016,76895.51674286749,97653.16369336809,91013.184526726,123559.0054978161
100,,121653.28008218689,108916.5344951274,71900.3457247159,56454.32492153345,94273.27217557783,82816.70098056328,75790.93335358154,83951.6645809469,90629.53026791291,94487.61096656587,72550.18812304914,75581.64840347538,70521.87442590093,86052.58279033807,86481.98557528346,95983.0996578287,105449.64486898585,78251.9922062383,87574.31997481093,99105.18135989747,104889.27476387324,84920.01429970525,72357.08821331267,72009.14688413715,101703.93329761457,120402.96340265502,105118.59129577401,104177.218294991,87921.03840313299,102981.57065801049,113450.9976349157,88458.8700738954,94112.3848616862,108555.30669774742,104596.41858112434,73596.610252739,119395.50225243767,77941.10720583984,78771.76393493002,92197.34776274142,72113.17942387228,89165.5323706065,84997.92355631288,101014.92449861813,117416.70774844734,83068.80821540493,78254.45081140744,101823.23550981456,87127.52712465193,125703.17095416851
101,,129012.59966658147,110336.4015709557,71721.9077380797,53583.87508709321,92016.5121070684,79389.65386782291,70198.71917395963,85493.09990914226,94695.61369542014,96574.2934669833,68775.53469425692,78310.3975053816,68571.83404662572,87600.0583881543,90504.60843299067,97782.56940856723,100004.8018438813,82198.12408589304,94902.7085833829,103740.21875991268,109399.56329447859,85994.11136576731,72280.83808415882,68827.9173189154,100450.0022926735,118364.88705775629,107608.16430297516,103162.02717027598,87931.81251958394,102287.43782848031,110654.65042084787,85417.78958145136,95816.81605596174,110716.09020990712,104528.74749979499,71925.50142145518,118924.97339051188,74794.62076364168,76837.57968322591,87730.64277671481,70365.47371958497,88730.32434541929,82925.34232329126,100159.61674416863,122736.23471375374,79104.46451361543,80567.66489639755,104743.28064046908,89093.32845836473,126667.15644368312
102,,128899.87025860857,110681.20507901075,70083.18460622997,54986.36435492537,98445.64169997025,76672.86774195821,71435.05682381452,85813.65756619665,93820.07191670574,96057.69917014419,68682.40907626192,75644.80676370618,69280.66000198318,83305.68610964426,86279.64083139277,99143.07006656642,97074.74388980151,80701.81665406316,94855.22274834487,106326.5808898252,108279.77439565481,90316.940622471,71566.76803260425,67668.86261683985,101558.42638546487,118966.64815441114,109251.4426817508,101740.88088282783,87840.40108951856,104189.24635090941,107721.66734348089,83837.57203799242,97254.88866805,107873.645086295,105729.0249266054,69981.09745889898,119464.46170640066,71059.06270648558,72809.50464015544,84610.42642153437,64090.67619004434,90770.41078589659,87560.26118705231,98625.07827321028,125442.56504053494,77386.14316569902,83005.53852064084,108889.46528672929,90703.92182675542,123676.08419697304
