,Actual,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
14,28422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,87163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,89784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,92879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,96726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,98127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,98899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,99052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,99459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,100386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,99326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,63745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,102145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,68658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,66863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,67183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,67459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,69429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,69798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,74865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,80013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,77671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,79153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999
66,,115378.47635924626,104851.93418649258,118621.71411012812,114946.94645935537,108378.60412658095,116838.96929278199,102157.85009296675,112564.18912725766,106330.29640017748,102616.64325673763,120962.00049191926,126534.74983562015,129203.20828556764,123914.129598158,106334.15998081605,120257.56941620512,115061.31286684991,123381.864090747,113725.1566286868,111984.09186747679,130902.23727204805,120041.57118610578,105876.28594144004,117216.60473177061,112911.02289839688,119077.48674392,122234.59386102419,111653.29426762184,114632.1121013999,109830.57164823642,115334.53499013057,110593.50633646645,114619.73470346557,105337.99563328363,121574.90242999587,106741.65624189792,113474.2830216429,117247.29043557103,104378.95642300937,109196.30230868491,116568.98116004479,116853.59992044489,112925.64697959473,117513.68885761817,117905.21042770243,119240.24339295249,112977.0894826676,106224.54284204448,128137.57833598989,120121.59676888316
67,,115692.9906647477,109290.14129911477,120591.19866136662,106071.767417462,113225.71368526427,104964.1267277933,104735.8957313189,102424.4668918015,115506.5589600878,95955.0208158131,113554.55192483205,127566.09474661766,128815.39100257751,130498.41990795263,103341.52358004807,120293.20182115596,123803.19759365547,115839.40788554975,119980.98354579788,103582.90145329137,128494.62242066734,129118.50787394967,106981.18209014338,107671.72242882429,117304.94748124563,125587.12673178666,118493.98118585868,112530.57158340125,111127.02803465216,101946.69119827548,124124.20370010014,118237.57591529786,104706.8072250395,99132.98509881874,121331.8004023961,108397.12561431648,105514.06445325741,121678.38581792486,104881.32063847118,96577.75375979464,112149.01027366813,115755.71332332311,120420.43443111204,116034.1140455915,112967.68284574307,138133.05559060528,97782.8260027113,112519.91860009439,125263.25192605777,103127.57319101112
68,,109629.40981525682,99640.29638972272,117288.46082051743,101709.71114479176,106559.11031842933,100449.58935410775,106407.33994786645,102730.94839718792,126964.68054227548,88455.94130516148,109933.15291509157,130179.67758267681,124132.41515539112,136391.64329685684,106399.65082565887,115720.6651049703,121961.0803217821,115609.77726544593,106596.14772284539,103563.61119450904,138251.38695862345,124562.42870312204,113911.5655151835,99906.86268070787,119045.48690438522,129622.601073127,116505.33276962726,110142.78008511687,118102.20762730022,118602.99726660934,141280.67471308517,123871.66979100957,112311.21887522345,105331.80656349604,115369.22977988141,113577.60928136013,110219.19239236739,127470.39495397528,103018.77718116161,101426.98521020464,99074.36046289589,124915.7805042185,130556.10548522644,98735.94378304802,105327.80200448622,142497.5246443422,119633.72656075825,113425.68216880647,130579.58379147184,97957.716591216
69,,106522.30036949043,101811.57481975181,117144.99160587986,102028.05077036699,131872.91567600597,95648.82054623605,92960.18749862618,110103.4110007153,121242.64105509722,88312.75756877362,115916.10597185377,129766.7058927395,121914.81268869567,136332.27579819682,108293.97648783158,116095.45019929096,120040.01015604998,120829.6361166178,96333.01295023737,103893.63889892261,135186.4024041803,129651.09364494019,118236.15199210373,97724.07707030202,122963.26941120239,131402.79314801813,113675.18573006403,106225.47160516515,105866.39650118047,120622.70293617067,139336.19445490738,122211.69783506017,121501.54186942338,113416.78259331366,119207.14203782463,98130.49249039812,102118.23700668443,134486.95028589727,98350.25271464353,91990.07372973126,96793.27596749054,114170.48265463945,133246.19364055694,118292.43954696899,111638.09611342676,142151.65048083075,100773.42659946396,120041.39498988018,145968.55318492657,93821.30203139274
70,,107823.29940292095,90405.86346631782,118489.65623959774,103478.15120989576,133733.00748419447,98735.54121997993,87061.27158868217,108886.56558733912,106640.0280847588,90764.56251267268,123250.76154401655,129044.10405272325,124264.4829961424,136095.9702545489,102239.87981828902,118422.23433500875,109278.07088579416,123858.08759884626,83447.69322517529,107072.03641976925,133245.313524381,137263.67762944143,116526.2866904043,94201.84499551899,108764.11173257025,135910.97950122115,114903.71882002092,92502.67302372945,115179.72819832567,116671.20502394433,129044.42358464494,134191.26458846053,109610.25393309085,113714.52640797995,115530.96776882756,94095.21060936734,100628.07662977591,119563.60144621388,100155.47464627928,85579.98095663276,99935.66570926766,103355.25302017198,120722.66096849722,115844.768731232,100151.66439925521,151787.3568113675,102208.46318645835,121840.23289933565,144698.3977287887,87988.88903012923
