,Actual,Mean_Simulation,Simulated_41,Simulated_2,Simulated_10,Simulated_9,Simulated_40,Simulated_11,Simulated_23,Simulated_4,Simulated_7,Simulated_36,Simulated_37,Simulated_30,Simulated_45,Simulated_1,Simulated_49,Simulated_35,Simulated_21,Simulated_8,Simulated_34,Simulated_5,Simulated_31,Simulated_47,Simulated_13,Simulated_0,Simulated_18,Simulated_14,Simulated_24,Simulated_42,Simulated_46,Simulated_22,Simulated_26,Simulated_29,Simulated_33,Simulated_20,Simulated_12,Simulated_38,Simulated_3,Simulated_28,Simulated_19,Simulated_25,Simulated_39,Simulated_43,Simulated_44,Simulated_27,Simulated_48,Simulated_6,Simulated_15,Simulated_32,Simulated_17,Simulated_16,Deviation_Simulated_41,Deviation_Simulated_2,Deviation_Simulated_10,Deviation_Simulated_9,Deviation_Simulated_40,Deviation_Simulated_11,Deviation_Simulated_23,Deviation_Simulated_4,Deviation_Simulated_7,Deviation_Simulated_36,Deviation_Simulated_37,Deviation_Simulated_30,Deviation_Simulated_45,Deviation_Simulated_1,Deviation_Simulated_49,Deviation_Simulated_35,Deviation_Simulated_21,Deviation_Simulated_8,Deviation_Simulated_34,Deviation_Simulated_5,Deviation_Simulated_31,Deviation_Simulated_47,Deviation_Simulated_13,Deviation_Simulated_0,Deviation_Simulated_18,Deviation_Simulated_14,Deviation_Simulated_24,Deviation_Simulated_42,Deviation_Simulated_46,Deviation_Simulated_22,Deviation_Simulated_26,Deviation_Simulated_29,Deviation_Simulated_33,Deviation_Simulated_20,Deviation_Simulated_12,Deviation_Simulated_38,Deviation_Simulated_3,Deviation_Simulated_28,Deviation_Simulated_19,Deviation_Simulated_25,Deviation_Simulated_39,Deviation_Simulated_43,Deviation_Simulated_44,Deviation_Simulated_27,Deviation_Simulated_48,Deviation_Simulated_6,Deviation_Simulated_15,Deviation_Simulated_32,Deviation_Simulated_17,Deviation_Simulated_16
103,,117658.7267099404,118694.57246283257,116118.68660740338,118324.8249783303,117606.53419384712,120392.76056838266,114984.10970923235,121389.62630637056,118258.28089184684,126783.64192920223,110945.14718743357,116572.7540436173,123465.3979088557,112192.67669394422,111149.60264200071,119235.26240255072,120746.52940406889,117051.34242885739,115010.73927429732,124679.38588322987,120365.04461130772,122303.95443121158,109043.43284814304,123390.19438082752,117001.01660342139,116261.92966183941,113016.466109656,126155.69600708358,120859.987649545,121380.928926845,98791.8659985579,125122.7121939159,120232.16073136915,127910.79928083172,105189.57407179034,107311.43412259704,120536.04083415461,109846.12906510613,122441.83981465964,102894.1037571922,112520.7207614361,116933.87833189726,110727.57081520947,114061.41117405654,131831.31136520812,119805.55249636927,116067.26848408637,120301.12812961356,125679.26038999982,115227.98290262347,126123.06403016238,1035.8457528921717,1540.040102537023,666.0982683899056,52.1925160932733,2734.033858442257,2674.617000708051,3730.8995964301575,599.5541819064383,9124.915219261835,6713.579522506829,1085.9726663230977,5806.671198915297,5466.050015996181,6509.124067939687,1576.5356926103268,3087.8026941284916,607.3842810830101,2647.987435643081,7020.659173289474,2706.3179013673216,4645.227721271178,8615.293861797356,5731.467670887127,657.7101065190072,1396.7970481009834,4642.260600284397,8496.96929714318,3201.2609396046028,3722.202216904596,18866.8607113825,7463.985483975499,2573.4340214287513,10252.072570891323,12469.152638150059,10347.292587343356,2877.3141242142156,7812.59764483427,4783.113104719247,14764.622952748192,5138.005948504302,724.8483780431416,6931.155894730924,3597.315535883856,14172.584655267725,2146.8257864288753,1591.4582258540322,2642.4014196731587,8020.533680059423,2430.7438073169324,8464.337320221981
104,,118217.4315163619,126033.890088602,118417.4110911972,120420.23170073597,115004.48697867415,115830.83274329595,111729.03165081188,125789.67272698581,119020.04777073198,131330.37115621017,114084.73075621668,118910.17325560671,128825.68918370955,121597.16630986535,114737.65224140347,129955.82672672861,124141.58485621755,119087.23182105608,112723.80528721676,119776.8285360308,115799.8905442328,112485.31639955756,117798.8283004635,128216.70749081878,106319.62753435537,114873.72950831255,101151.739752332,125682.52283985827,132522.02223592554,117559.95608351589,90437.0900161869,126792.56663220987,118031.75374519418,134395.31317278193,112836.11288382126,100727.74324496802,117027.38899050184,122669.98440992969,135344.2080930645,92107.91623255686,110718.61159566234,123751.58337148382,105345.84190651226,110916.91995835977,138954.0678088241,117347.35114206042,106710.5510533789,118030.22765262827,135088.50833745478,99430.23586380774,134380.59413603973,7816.458572240095,199.97957483529171,2202.800184374064,3212.9445376877557,2386.5987730659544,6488.399865550018,7572.241210623906,802.6162543700775,13112.939639848264,4132.700760145221,692.7417392448115,10608.257667347643,3379.7347935034486,3479.7792749584332,11738.39521036671,5924.153339855649,869.800304694174,5493.626229145142,1559.3970196688897,2417.540972129107,5732.115116804343,418.6032158984017,9999.275974456876,11897.803982006531,3343.702008049353,17065.691764029907,7465.091323496366,14304.59071956364,657.4754328460112,27780.341500174996,8575.135115847967,185.67777116772777,16177.881656420024,5381.318632540642,17489.688271393883,1190.042525860059,4452.552893567787,17126.776576702585,26109.51528380504,7498.819920699563,5534.15185512192,12871.589609849645,7300.5115580021375,20736.636292462194,870.080374301484,11506.880462982997,187.20386373363726,16871.07682109288,18787.19565255416,16163.162619677823
105,,120273.6213083349,127300.1263595862,115630.19897381408,123240.74489887255,112424.33575573316,120643.33065965306,114822.81685867127,139068.09605217955,122824.904368185,129033.59894723742,114729.63566357615,123345.73715932376,131744.7772870275,119589.26421407424,112505.25237017154,137035.59917868287,120801.11579582795,122901.05628340741,111264.78143625513,115770.94790385527,123228.02281206769,123361.91503062051,117197.661985654,119639.69346444657,104171.99975035772,115126.22818655921,96791.7096735602,135086.9380799604,128695.6353990256,112959.28517540397,88816.95309738387,131531.28411373132,128509.94196432989,131291.63578758328,118454.53423986815,103538.7076472178,125972.89873951807,130621.40457339866,140054.70575589035,104236.31335822477,110339.97724752869,112109.6311419003,103287.26140050191,101614.74766999429,146262.40810367922,131087.24400831287,115119.91877618336,113992.18410937917,138419.51447561028,107127.11624665793,140357.2732360597,7026.505051251297,4643.422334520816,2967.1235905376525,7849.285552601737,369.70935131816077,5450.8044496636285,18794.47474384465,2551.2830598501023,8759.977638902521,5543.985644758752,3072.115850988863,11471.155978692608,684.3570942606602,7768.368938163359,16761.977870347968,527.4944874930516,2627.4349750725087,9008.83987207977,4502.673404479632,2954.4015037327918,3088.2937222856126,3075.959322680894,633.9278438883339,16101.621557977182,5147.393121775691,23481.911634774704,14813.316771625512,8422.014090690704,7314.336132930926,31456.66821095103,11257.662805396423,8236.32065599499,11018.014479248377,1819.0870684667461,16734.913661117098,5699.2774311831745,10347.783265063757,19781.084447555448,16037.307950110131,9933.644060806211,8163.990166434596,16986.359907832986,18658.873638340607,25988.78679534432,10813.622699977976,5153.702532151539,6281.437198955726,18145.893167275382,13146.505061676973,20083.6519277248
106,,120312.11324373068,124069.58308182699,123616.9384009649,121723.27396611683,108603.49008450017,118119.83451634187,114750.25253189322,129861.93870293965,115212.92329611181,123831.3062207175,113299.1553060807,131426.56239097167,133111.4352526048,121394.61301040884,119002.13234719586,134239.99150028772,114103.11364685571,138266.47787982714,110587.25247609078,116551.2069755824,126572.9219696647,109483.6143234828,117780.51421089785,122152.90064075623,107728.59642007179,109133.28583016101,99958.55360002012,137004.97139420567,136937.01458443864,114973.41709362027,91458.15433033119,133502.53851535718,124505.98755029624,128638.19737354218,120005.41219387003,97248.2666065436,140991.07965351452,135640.1696273101,147439.33393979602,97871.9608786143,110039.09039215591,113640.70899860075,100134.99451000294,92660.89994075082,148817.8006562574,128571.0938716919,108781.50261293104,111676.48442411557,145862.44395131618,103031.86755697393,141590.4029479237,3757.469838096309,3304.8251572342124,1411.1607223861502,11708.623159230512,2192.27872738881,5561.860711837464,9549.825459208965,5099.18994761887,3519.1929769868148,7012.957937649975,11114.449147240986,12799.322008874122,1082.4997666781564,1309.9808965348202,13927.878256557044,6208.999596874972,17954.364636096463,9724.860767639897,3760.9062681482756,6260.808725934025,10828.498920247876,2531.5990328328335,1840.787397025546,12583.516823658894,11178.82741356967,20353.559643710556,16692.85815047499,16624.901340707962,5338.696150110409,28853.95891339949,13190.425271626504,4193.874306565558,8326.084129811497,306.70104986065417,23063.846637187075,20678.96640978384,15328.056383579416,27127.220696065342,22440.152365116373,10273.022851574773,6671.404245129932,20177.118733727737,27651.213302979857,28505.68741252672,8258.980627961224,11530.610630799638,8635.628819615114,25550.330707585497,17280.245686756753,21278.289704193012
107,,119792.59293607475,117289.72980413654,129283.23749632997,129564.20374349739,116561.60607678033,117259.40439108464,124498.77863133953,129414.30355651792,108094.97312252417,123720.68229512937,98782.11383291084,121796.21898270724,141066.58419298194,116959.32839872627,114356.59655457415,123808.58377481373,115324.06492485527,128214.86082190163,115975.29326977258,117417.77918530749,129286.25199017773,106663.38009451544,116214.05684912951,126143.86578078028,98267.27704019856,106662.803730009,97298.55510627326,133691.0231083851,146592.37095748878,113315.70647774547,96185.16994756658,129586.19559452776,117965.25052102249,133752.4067201882,124091.78812008018,98124.33807920538,128021.97501032284,144179.09325942837,142181.0123218249,102088.46246094034,112050.0940662695,119587.60366059552,100737.47305732567,91604.10943491315,146566.38485722392,125645.90523388147,106595.88976008222,99217.5888081718,158781.94854095796,104557.98986788574,144585.33329073008,2502.863131938211,9490.644560255212,9771.610807422636,3230.986859294426,2533.1885449901165,4706.1856952647795,9621.710620443162,11697.619813550584,3928.0893590546184,21010.479103163918,2003.6260466324893,21273.99125690719,2833.2645373484847,5435.996381500605,4015.9908387389733,4468.528011219489,8422.267885826877,3817.299666302177,2374.8137507672654,9493.659054102973,13129.212841559318,3578.5360869452415,6351.272844705527,21525.315895876192,13129.789206065747,22494.0378298015,13898.430172310342,26799.778021414022,6476.886458329289,23607.422988508173,9793.602658453005,1827.3424150522624,13959.81378411346,4299.195184005424,21668.254856869375,8229.38207424809,24386.50032335361,22388.419385750152,17704.130475134414,7742.4988698052475,204.98927547923813,19055.119878749087,28188.48350116161,26773.791921149168,5853.312297806711,13196.70317599253,20575.004127902954,38989.35560488321,15234.603068189012,24792.740354655325
108,,119586.63240619256,111199.3707628402,120628.7226384904,135171.5063528275,119162.49471523822,111195.70865700707,127398.17380634481,139601.58240296843,124952.61169859636,124098.852752833,94537.37451824467,128857.37332964978,131815.28068245703,127852.58963417428,119018.7844611668,116083.52344324674,104092.24802099612,123693.29124920834,109920.76541235205,117130.19855346602,126890.31168739976,101620.00064486079,118488.84476239103,119183.82505938059,99765.40638552942,112754.16647900573,97371.95196915342,141346.81218389783,148693.00741572274,108374.08435509907,97305.89600246676,124525.91009322308,121294.92934686875,140680.7317692292,125593.49526285601,95193.3702176507,121406.49986538659,139949.46425385584,133155.1395376402,92985.09767413267,109575.79773392565,111997.19004015045,98273.73273783988,103585.87910067482,141976.34788993138,135802.925856465,101284.49887696464,97937.01269492882,166069.73089197953,103351.10346952504,156488.00295938237,8387.26164335235,1042.090232297851,15584.87394663495,424.13769095433236,8390.923749185487,7811.541400152259,20014.949996775875,5365.979292403805,4512.220346640446,25049.257887947882,9270.740923457226,12228.648276264474,8265.957227981722,567.8479450257582,3503.1089629458147,15494.384385196434,4106.658843015786,9665.866993840507,2456.4338527265354,7303.679281207209,17966.631761331766,1097.7876438015228,402.8073468119692,19821.226020663133,6832.4659271868295,22214.680437039133,21760.17977770527,29106.37500953018,11212.548051093487,22280.736403725794,4939.277687030524,1708.2969406761986,21094.099363036643,6006.862856663458,24393.26218854185,1819.8674591940362,20362.831847663285,13568.507131447652,26601.53473205988,10010.834672266908,7589.442366042102,21312.89966835268,16000.753305517734,22389.715483738823,16216.293450272453,18302.13352922791,21649.61971126373,46483.09848578698,16235.528936667513,36901.370553189816
109,,119071.99861670712,113566.08380723071,123855.68262631682,134848.8541846576,124706.69421830552,109683.6951228477,126741.96165021347,136180.01315218338,121640.00800906742,120224.96634475734,102658.85384929589,129844.65360387885,130240.69134110161,137082.13088206068,124269.19079839702,120179.39366918083,100556.93372423666,118073.72188050422,102359.99750685388,109107.3221617259,130077.06998533667,107345.46262627552,122891.75919748402,127255.87121015575,93304.29308445408,110959.12656414445,106701.90037208998,131099.56358877796,146301.2688383687,102850.28729575136,95192.57897859903,123005.02473426577,121221.39523004973,138387.71676436323,124717.63266503983,95959.82963490194,102706.62408918126,140036.5642648922,132378.39925324311,91916.6550522488,94625.31505487667,110493.6564237533,93925.18271508769,106378.75102102994,147364.99697915665,138294.72446561948,100396.15661362192,95502.13644513153,184267.5614048587,91421.25225625338,160800.32549352793,5505.91480947641,4783.6840096097,15776.855567950479,5634.695601598403,9388.303493859421,7669.963033506356,17108.014535476264,2568.009392360298,1152.967728050222,16413.144767411228,10772.654987171729,11168.692724394496,18010.13226535356,5197.192181689898,1107.3950524737156,18515.06489247046,998.2767362028972,16712.00110985324,9964.676454981221,11005.07136862955,11726.5359904316,3819.7605807768996,8183.872593448628,25767.705532253036,8112.87205256267,12370.09824461714,12027.564972070846,27229.270221661587,16221.711320955757,23879.419638108084,3933.0261175586493,2149.3966133426147,19315.71814765611,5645.634048332708,23112.168981805182,16365.374527525855,20964.565648185075,13306.400636535996,27155.343564458322,24446.683561830447,8578.342192953816,25146.815901619426,12693.247595677181,28292.998362449536,19222.725848912363,18675.8420030852,23569.862171575587,65195.56278815157,27650.746360453733,41728.32687682081
110,,119950.55783852887,121175.61858762117,119327.66911798008,135557.87123697135,121607.47180060046,103329.71589981136,118728.46767879314,134135.4292571045,118585.38376414259,124974.78108610808,105353.68127942637,131638.50483716093,129167.57027754212,122793.93689677249,133733.9616323968,129114.41865007787,107144.10868664624,124917.29427296456,101715.3930602357,119380.9470168306,123246.17969808224,103710.44344372244,120831.9915444484,129457.219337084,98309.05562039974,112525.13950518859,106542.64108558676,130805.84792507737,151798.1209634202,97754.89378038644,93413.15159723301,130820.64989903978,136408.17440295685,142519.0008488845,128381.75695900111,89087.90809183154,93553.01408932643,142426.0722178536,131615.99114075658,87175.12999390956,93476.81643114402,113356.29132009254,93020.24866800045,108627.83485593752,145661.63174099723,154252.89055564164,97656.11173804407,86576.93090832068,193449.74629616528,84613.60463523756,174071.17759348682,1225.0607490922994,622.8887205487845,15607.313398442479,1656.9139620715869,16620.84193871751,1222.0901597357297,14184.871418575625,1365.1740743862756,5024.223247579212,14596.8765591025,11687.946998632062,9217.012439013255,2843.3790582436195,13783.403793867925,9163.860811549006,12806.449151882625,4966.73643443569,18235.16477829317,569.6108216982684,3295.621859553372,16240.114394806427,881.4337059195386,9506.661498555128,21641.502218129128,7425.418333340276,13407.91675294211,10855.290086548499,31847.563124891327,22195.66405814243,26537.40624129586,10870.092060510913,16457.616564427983,22568.443010355622,8431.199120472244,30862.649746697323,26397.543749202436,22475.514379324726,11665.433302227713,32775.427844619306,26473.74140738485,6594.266518436329,26930.309170528417,11322.722982591353,25711.073902468357,34302.332717112775,22294.446100484798,33373.62693020819,73499.18845763641,35336.95320329131,54120.61975495795
111,,118948.8894136471,127074.02056253637,128065.25983067814,128473.68735104596,120982.21392102791,112923.66855175274,112883.3682695665,129860.48185278248,114482.79545093335,123555.50166024716,106883.64596047194,124356.42936499891,136331.04068066034,125875.02303848957,119371.92755337783,138143.43493064243,98485.51457422528,128878.71077970382,103943.72533363367,115242.0522794613,120211.23556368788,113412.6787471094,115599.47193541237,140541.20174737147,88396.9535669978,116604.06500461926,104700.36516569961,132978.9021202467,146927.91227170554,99850.53471320326,92155.65846811056,117537.45844646078,145136.555964796,139075.89118412323,121996.1044284564,87816.00720004097,87911.11870126634,142785.05745560394,144248.24859474073,92970.55883728595,89526.65572850379,104554.90922883975,83314.00007115348,98164.78178394437,148744.10628995235,153032.8701753087,91929.50163620267,83083.66006345912,190213.93406829803,84393.57350792209,173817.99606560115,8125.131148889268,9116.370417031038,9524.79793739885,2033.3245073808066,6025.22086189437,6065.5211440806015,10911.592439135376,4466.093962713756,4606.6122466000525,12065.243453175164,5407.539951351806,17382.151267013236,6926.133624842463,423.038139730721,19194.54551699532,20463.374839421827,9929.821366056713,15005.164080013434,3706.8371341858,1262.346150040772,5536.210666537707,3349.41747823474,21592.31233372436,30551.9358466493,2344.824409027846,14248.524247947498,14030.012706599591,27979.022858058437,19098.354700443844,26793.230945536547,1411.4309671863302,26187.666551148883,20127.001770476127,3047.2150148092915,31132.882213606135,31037.770712380763,23836.16804195683,25299.35918109362,25978.330576361157,29422.23368514332,14393.980184807355,35634.889342493625,20784.107629702732,29795.216876305247,34083.98076166159,27019.38777744444,35865.22935018799,71265.04465465092,34555.315905725016,54869.10665195405
112,,119179.05253437102,125824.2408615814,123595.57234377346,122341.25515925411,116723.64654367576,115435.99854652492,113353.46907392453,125696.58259945942,111956.90700032593,136165.67126003813,114864.46865205248,126159.98345084071,128678.08158875827,125373.8819762617,119302.10747155853,137642.43347169037,87975.63865806146,116322.21916430003,106165.197827516,106235.07550192202,122906.07213544085,117053.45015475054,126229.38226012756,140609.98762927298,89218.94795483079,114721.08811890155,100021.90826237647,141059.64648784,145309.0695959903,101307.5949096794,111272.82108144565,125233.51137035647,147379.08288790978,132188.03291423037,129744.26634108917,82688.32048179394,90907.04652341017,152381.28721849286,145746.77790681145,95646.10262871608,90881.66089540509,99349.51216141507,87699.43225299746,100611.03904015213,149068.71841661556,156398.22242629924,86028.78259961476,83395.98043410765,182551.19532652595,84922.34140056057,166608.91374987134,6645.188327210388,4416.519809402438,3162.2026248830953,2455.4059906952607,3743.0539878460986,5825.583460446491,6517.530065088402,7222.145534045092,16986.61872566711,4314.583882318533,6980.93091646969,9499.029054387254,6194.829441890688,123.0549371875095,18463.38093731935,31203.413876309554,2856.833370070992,13013.85470685501,12943.977032448995,3727.0196010698273,2125.6023796204827,7050.329725756543,21430.935094901957,29960.10457954023,4457.964415469469,19157.144271994548,21880.593953468968,26130.017061619277,17871.45762469161,7906.231452925364,6054.458835985453,28200.030353538765,13008.98037985935,10565.213806718151,36490.73205257708,28272.006010960846,33202.23468412184,26567.72537244043,23532.94990565494,28297.391638965928,19829.540372955948,31479.620281373558,18568.01349421889,29889.665882244546,37219.16989192822,33150.26993475626,35783.072100263365,63372.14279215493,34256.711133810444,47429.86121550032
113,,120019.32124857506,129272.66052355457,119663.31596513384,124788.90182038919,123921.02625303416,117329.59651600574,121868.46941739168,118577.21461457669,116104.06805921117,134592.68652029766,124886.25661682631,119120.39144562167,128670.76017538553,133481.0282736626,112313.07491139039,141471.10452262577,96867.33354723795,120329.57337647564,102510.61924338965,107389.22036248328,132445.45534397083,129238.38213129398,126504.38572045157,132479.74387964574,92381.99252334445,112651.70346793844,107782.4830023224,144073.12074245742,139137.93268259335,97485.97291369755,113810.22576983736,120427.33735172839,149936.41997491097,129470.93486543701,132823.7635885151,84650.97503199242,92704.62420953833,151027.27697380548,156711.75398815458,96863.33219121007,93165.10806774769,94237.79089969306,88020.5029679666,94517.23829855598,147250.99316131507,155898.07096239922,88788.17455287167,76447.26428764395,173510.07674303863,80939.19459839496,172426.52937158753,9253.339274979517,356.00528344121994,4769.580571814135,3901.7050044591015,2689.724732569317,1849.148168816624,1442.1066339983663,3915.2531893638807,14573.365271722607,4866.935368251259,898.929802953382,8651.438926810471,13461.707025087555,7706.246337184668,21451.783274050715,23151.9877013371,310.2521279005887,17508.702005185405,12630.10088609178,12426.13409539577,9219.060882718928,6485.064471876511,12460.422631070687,27637.328725230604,7367.617780636618,12236.83824625265,24053.79949388237,19118.611434018298,22533.348334877504,6209.095478737698,408.0161031533353,29917.098726335913,9451.613616861956,12804.442339940055,35368.346216582635,27314.69703903672,31007.955725230422,36692.432739579526,23155.98905736499,26854.21318082737,25781.53034888199,31998.81828060845,25502.082950019074,27231.671912740014,35878.74971382416,31231.146695703384,43572.056960931106,53490.75549446358,39080.1266501801,52407.208123012475
114,,119100.01642831847,120335.14144380715,127489.18777173091,118482.19748548488,104515.03315328619,116256.62131270384,124485.89191639688,118571.94446594315,115901.88271017959,117544.30025169792,129472.86199263058,110134.31199733741,120572.48465076738,133129.80966467384,111633.59298819565,133986.07875656182,94897.75458768621,112486.72313398577,100518.40386447117,103308.36466980254,152017.11368492083,133477.38879744828,124776.74703498323,131488.26593695863,98377.11927953955,131756.08006196615,113227.38375750251,141715.2801801543,141548.09966981297,92151.06744637268,125171.9277012501,120289.73331209921,151398.9284465598,136166.77275275736,143193.1239276098,78662.4289704648,90206.92637214948,157607.4912683557,160969.70362474225,87703.05513827088,97449.57813005112,89038.72636968474,80816.70529964895,79056.9298472972,149194.19018309854,161441.66708680755,78735.98822256544,70670.3247107396,173181.54502027988,72702.08565846509,177085.85670602584,1235.1250154886802,8389.17134341244,617.81894283359,14584.983275032282,2843.395115614636,5385.875488078411,528.0719623753248,3198.133718138881,1555.7161766205536,10372.845564312112,8965.704430981059,1472.468222448908,14029.79323635537,7466.423440122817,14886.062328243352,24202.261840632258,6613.293294332703,18581.612563847302,15791.65175851593,32917.097256602356,14377.372369129807,5676.730606664758,12388.249508640161,20722.897148778924,12656.063633647675,5872.632670815961,22615.26375183584,22448.083241494503,26948.948981945796,6071.911272931626,1189.7168837807403,32298.912018241317,17066.756324438888,24093.10749929132,40437.587457853675,28893.090056168992,38507.47484003722,41869.68719642378,31396.96129004759,21650.438298267356,30061.290058633735,38283.31112866952,40043.08658102127,30094.173754780073,42341.650658489074,40364.02820575303,48429.69171757887,54081.52859196141,46397.93076985338,57985.840277707364
115,,118588.42226603725,116495.1568987363,122877.15267950836,119856.047229267,117658.39747514295,117878.82703176915,127085.02727689355,118088.41990423301,117799.17613427692,126217.64953823993,134119.72096363842,108397.87683380503,123953.78964919024,129120.8677291284,124411.45409143175,133068.94139552265,90212.09213871152,125145.8921781022,102824.2730060839,99368.17593961235,152622.15292588127,131354.92737551822,115510.20285612956,132748.06951030932,101950.30143975529,127470.53875799706,118550.73715237503,133797.75391181273,141950.1156851781,88999.34022393673,123549.60153284355,106466.21556129432,144945.86955377256,134233.5197301868,141781.25421071626,79294.62314822119,89040.49868370486,155896.8679283811,153353.45209813878,81654.9456200595,94661.16396559197,82917.80134551755,89659.52768876603,82448.11501660847,145672.92299280362,161314.34747485258,72689.10783999517,65842.71075761308,168806.86702454207,64894.06398449415,190764.55921157124,2093.265367300948,4288.730413471116,1267.624963229755,930.0247908942983,709.5952342680976,8496.605010856307,500.00236180423235,789.2461317603302,7629.227272202683,15531.298697601174,10190.545432232218,5365.367383152989,10532.44546309115,5823.031825394501,14480.519129485401,28376.330127325724,6557.46991206496,15764.149259953352,19220.246326424895,34033.73065984402,12766.505109480975,3078.219409907688,14159.64724427207,16638.120826281956,8882.116491959809,37.68511366221355,15209.331645775485,23361.693419140865,29589.08204210052,4961.179266806299,12122.20670474293,26357.44728773531,15645.097464149541,23192.831944679012,39293.79911781606,29547.923582332383,37308.44566234386,34765.02983210153,36933.476645977746,23927.258300445275,35670.620920519694,28928.894577271218,36140.30724942878,27084.500726766375,42725.92520881533,45899.31442604208,52745.71150842417,50218.44475850482,53694.3582815431,72176.13694553399
116,,117440.07594350766,110782.42469185186,111684.67862918515,120955.0273408234,108991.25194585795,118093.98766071745,130550.67266517284,117322.76258297237,113398.64165923995,123049.68564424862,125951.0901770499,103664.27032792653,127848.18321407543,132594.87649943412,124661.03729293472,126672.20371096673,98844.25270681398,124236.40380800974,98224.768691634,103389.52599189061,146906.91604770548,132422.0688257521,113048.38121757367,124387.16755429535,99363.67150457946,130696.17270103529,119105.20334116044,137180.4404941006,151920.76633978594,93427.3347241219,132449.29698980352,98311.1244302975,147203.67656028192,139668.02626620198,136616.14765150772,78650.51951406279,88308.05311737597,161713.29693553786,156865.56344945604,81098.53771357247,89515.35108733848,72542.64507160269,91256.91425731628,75187.9191807376,154403.47752070375,164039.64208758625,66984.84269037568,62917.02796607721,159286.53314407868,51580.98575105519,194030.34779949964,6657.6512516558,5755.397314322516,3514.9513973157445,8448.823997649713,653.9117172097904,13110.596721665177,117.3133605352923,4041.4342842677142,5609.609700740955,8511.014233542242,13775.805615581135,10408.107270567765,15154.800555926457,7220.96134942706,9232.127767459067,18595.823236693686,6796.327864502076,19215.30725187366,14050.549951617053,29466.84010419782,14981.992882244434,4391.694725933994,6947.091610787684,18076.404438928206,13256.09675752763,1665.1273976527737,19740.36455059293,34480.69039627828,24012.74121938576,15009.221046295861,19128.951513210166,29763.60061677426,22227.95032269432,19176.07170800006,38789.55642944487,29132.022826131695,44273.2209920302,39425.487505948375,36341.53822993519,27924.72485616918,44897.43087190497,26183.16168619138,42252.15676277006,36963.401577196084,46599.56614407859,50455.233253131984,54523.047977430455,41846.45720057102,65859.09019245248,76590.27185599197
117,,116906.0660824566,115159.49325503339,112239.732671727,118453.25420174963,112206.5799165654,119593.65039984716,121686.04338894293,116138.01315900047,114773.81778119094,121670.18102275342,121335.97707721559,103362.77052465812,125775.62896234688,133546.24145414284,123536.07359393394,123968.45004258105,105451.97786425574,137109.35577482497,99676.80351822823,99775.07209680617,138403.57145361725,126491.27383125672,118318.95644081326,136752.97730703713,100995.04835609414,138289.88681587586,116345.28209737374,134205.8451029005,148439.91236297032,94096.69836412997,137717.26138309023,93911.29217352462,149667.6922585781,148127.89178884012,143798.71246049047,97506.67859382337,78668.10566813142,153983.93151243968,154759.34210858526,82076.30482593403,86316.23534598158,65892.41502271783,80127.38622009756,71159.1080059597,152247.72408545704,162265.55597349603,66507.61809164238,58645.7853403042,157589.4433375835,39330.84077245892,187205.41031581943,1746.5728274232097,4666.333410729596,1547.1881192930305,4699.486165891198,2687.5843173905596,4779.977306486326,768.0529234561254,2132.2483012656594,4764.114940296815,4429.91099475899,13543.295557798483,8869.562879890276,16640.175371686244,6630.007511477335,7062.3839601244545,11454.088218200865,20203.289692368373,17229.262564228367,17130.993985650435,21497.505371160645,9585.207748800123,1412.890358356657,19846.91122458053,15911.017726362465,21383.820733419256,560.7839850828605,17299.779020443893,31533.846280513724,22809.367718326626,20811.195300633626,22994.77390893198,32761.626176121514,31221.82570638352,26892.646378033867,19399.387488633234,38237.96041432518,37077.86542998308,37853.27602612866,34829.76125652257,30589.83073647502,51013.65105973877,36778.679862359044,45746.9580764969,35341.65800300044,45359.489891039426,50398.447990814224,58260.2807421524,40683.37725512691,77575.22530999768,70299.34423336283
