,Actual,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
14,28422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,87163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657,94724.38502178657
27,,96013.65785207991,92347.08068324965,105240.80635955548,96935.36338214287,91629.75769393469,89746.18040746734,95392.70287088648,95434.27252687748,99918.30409281181,96265.64692454996,92664.06911458203,81742.74000227226,93216.36724076174,99540.65995862595,94527.10654983566,93555.02324289802,89819.24390295536,97493.15461614274,97574.43544163292,106302.45307373098,98498.81094443014,104057.33959622904,88417.97733135223,90374.68962676243,109540.73426780627,93736.1390496641,99080.62623063309,96361.7983801077,96132.61678476697,96264.2591370337,100399.4984755526,97370.9135513512,99678.81733451538,99981.98254278887,98495.32230820147,103275.05198218088,95135.65380815229,99619.64508410383,98444.49739732676,97226.53005504937,98878.18601370191,93742.16583151277,95728.90890351086,108876.51473391305,90376.49467375406,95303.74395916096,92165.64727604932,87788.40064137403,100383.89872824668,92059.37993231023
28,,89510.1396618531,95202.01628257877,102956.0250648361,100686.45835658704,93607.71757267613,77452.25858533713,99132.24244716685,95082.54888506667,101397.25382399386,101420.2439857527,91338.96617044287,85245.45284089528,85336.0368245182,98707.36604585325,92036.44270824887,93516.14726932666,91937.93213764556,95031.4525797867,92221.2641949055,101939.87659544665,98106.54060989729,106447.52828571663,87983.0626832421,88336.28680597818,114012.55341781159,93440.23787809764,97602.17544399503,101704.5783331597,96371.59931871436,106677.79210817927,88807.53110429378,98583.13860785613,95533.80787623732,100201.76123594231,96412.69787546134,98979.98266871643,87056.0153429674,102226.0639973297,97285.44796271379,88190.25963072505,98897.53901927047,99694.6411712609,98986.07708270334,106018.8558655055,93868.2285881244,98567.63731204961,97986.54449746177,74941.48137319137,109761.77569151047,95871.87683541862
