,Actual,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
14,28422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,87163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,89784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,92879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,96726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,98127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,98899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,99052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,99459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,100386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,99326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,63745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,102145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,68658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,66863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,67183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,67459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,69429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,69798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,74865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,80013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,77671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,79153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999
66,,118401.88405078549,118090.62224678793,120681.1247763518,138254.6839770518,121170.82102870585,117999.59806323862,118439.54338947358,119813.59603420335,133844.27607775194,119493.05107056619,117421.387946638,106689.54768692721,125164.2307468791,103831.4811630152,118023.12875676986,112240.22596631086,119720.51360903212,118265.40584964567,109972.69044704229,115944.88979464672,121269.35605184713,119280.6289486282,109575.98441683433,123027.672836503,122352.78991555958,115422.59359624941,104924.82147305773,130604.0041648481,107605.46684734177,96134.82583897612,115483.32579514488,116110.95013850764,124378.31936901674,123074.26739651381,117383.70256165645,120288.26487250824,124651.50552610299,105472.19833280385,113365.50216461424,109325.5696628474,118976.75840666614,117765.88459654145,114237.79535079302,110350.81193976906,112963.5039494808,116088.64558755782,129855.78468151187,117848.62136013192,118000.57435068997,114634.92350643023
67,,109752.97428165478,115381.08860535962,125603.43155393773,133871.85912353508,118351.44438096159,110026.72405495039,121421.83696153128,112251.70663888258,127400.47467961987,110397.42172542117,117075.57660822124,109209.07550828585,132986.35445905296,97652.15555085664,114746.65690090807,111482.5163376495,110151.164029224,120877.40681147113,99846.00923253584,119857.1645881097,103049.59486724935,124417.4233509179,119852.26729828268,127127.75007867304,119781.2774036261,124256.67595108389,98559.58017730077,127562.26517463425,100393.84047641087,87192.4163802321,109642.75873593218,109767.66142043611,128660.29058519204,132436.44543009196,122147.78506000659,127917.18218077834,131991.8899725325,122717.34075632069,123455.34804986425,115116.9041597844,128166.46828342229,123519.90334149046,112248.01372157573,112302.14152059838,110950.39264478238,112741.46495294277,115852.5238485173,117694.7949069376,108287.61958578732,108066.20045712772
68,,103892.85228657545,109587.36066466567,124208.68326540169,142247.25951360303,105968.75951653028,114627.9103435236,123578.72615273934,109164.71119916099,133427.3679510402,103200.8564818636,122562.97190526382,110909.5130192807,118590.73560111274,98339.34359750217,133180.52399804542,84957.24980210423,123150.90511536146,122864.14465855969,110823.61981610677,124709.78988515002,110706.03997618498,133784.63081078266,108135.76183930437,127285.31210704392,118229.93558994056,128396.16401094806,96233.17768997644,133830.99885179166,119710.11739214169,80051.38764130195,90517.31743374799,105224.39189271956,125098.22717815546,132664.99617170112,147720.90398758365,122219.43186099474,126561.59518099943,120521.66396521278,121086.08264756098,121907.2528008713,143703.96398220852,130726.16076686166,108759.93101917904,107935.79347963934,117503.12064913854,112089.721203634,102835.16945135868,116102.92551628678,116598.32186928467,92294.53580200835
69,,99467.30170651959,114273.44185091084,119763.3936359386,146140.35211525543,110386.70612030904,109775.1950994798,122543.75253167456,95818.81746587236,123651.84831718821,103025.43577900484,130124.51086375024,131325.75139663866,102387.93537299056,89104.33858432443,139665.3544879044,81977.2071216636,127105.88948099078,115124.09870132356,95482.49285314388,133653.53458879414,110788.67426891944,140973.9197886337,105398.6422427468,131193.7348336887,121123.47741488765,138072.1945633809,93705.10283889147,126534.4410442159,122911.15900980432,84469.37775158879,93956.54980285441,109775.64371881903,118755.37725005174,135429.7718549702,128286.10968746849,120770.01604286932,127739.39513360645,117255.83184544896,122662.52791131595,120498.4683236996,148260.1888614416,121672.64354532819,114632.71264337916,102928.52526009841,103697.91922603859,118340.21313016483,108117.0805176176,120725.19506736801,112029.13017046059,90287.76053806949
70,,95386.14128523401,115243.59013000308,130934.03678512952,138927.59314340886,109236.91434326023,92208.00906236141,123925.07138850163,106951.56342179343,126127.89822463761,105403.95169582176,134627.5371977324,126977.3451756472,89808.61937779229,85124.31322962086,127684.39640752174,72514.33017237546,122838.1712370737,102865.9055352807,93734.56090447675,134906.67936136146,109224.94604885705,149200.76403708613,105008.5204454971,143534.75574223965,123874.32699860829,137120.16214266518,89192.15204120787,125024.98410855613,122468.98972516521,94477.78424635154,102409.47116705311,124167.04976611002,116190.57211667705,148864.15427086368,131755.64314900633,117942.00347799752,127441.50256072116,120727.92571245226,109088.81589382746,123952.33918825854,146259.26193486297,129914.038011146,120104.52269634769,96572.36907656315,104639.79239178658,110191.31084474956,101205.17625026099,123508.86483997325,99527.6913664665,96236.84495151696
