,Actual,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
29,30888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,34825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,37975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,47145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,48893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,51573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,67140.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,85684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,87629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,87133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,83846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,88348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,87447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,86641.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,86801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,87028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,93796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,89749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,90464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,92390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,93631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,93906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,94815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,95320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,95238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,95242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,98147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,98260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,99160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,98578.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,97997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,93853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,94400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,95065.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,95721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,98351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,98826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,98997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,99275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,99498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,100386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,100370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,101699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,66814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,63783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,101286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,102145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,68782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,68658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,68829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,66863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,66675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,67199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,67191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,67183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,67275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,67367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,67459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,68090.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,68966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,69429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,69747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,69831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,71028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,71382.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,71728.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,71719.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,71722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,74380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,74925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,79608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,78637.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,77667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,77673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,76713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,79081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,81644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,89318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,89301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,89690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,90204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543
137,,122932.98107651221,127893.79258907407,107217.7348534167,118227.44876609684,114768.20986221288,112596.49187869953,123206.64119932821,118682.28546508239,115532.44353201467,110220.9653154717,113696.74084366368,126277.30350630858,116061.2072547353,114068.30660351772,109116.8447869326,116523.87580489829,120130.48161308575,125536.64032434562,123683.74514226092,117953.13303887736,109443.00808593207,105897.384166896,113546.3242382729,109714.07064171143,116655.14986173114,105446.92592981976,123978.5155063421,126967.71137194244,119814.84278106772,111190.08817276466,102592.26426772148,112074.7987793902,118348.54299324601,114251.51566501551,120444.84349268781,125053.89729990065,114697.76337076176,124746.70754804375,114318.22655032878,127442.32878675782,108370.71574453435,122678.08281426346,127001.60632024654,122009.9736134497,121363.68947870453,133574.20464290693,114328.93856029974,116969.2377751057,119136.72232168663,124913.07382673323
138,,120493.82440906287,122620.56184850547,104348.92853431439,115900.24777195865,119881.0725231356,116110.28371433537,120069.25038663732,125739.04931169825,116136.17008734708,117023.82636574969,116642.28434133629,123547.57728644046,112818.7906446534,121244.23490479634,107583.89590074238,115952.57966340908,121883.87473096515,123238.48615610131,129062.84933830625,110739.3901816193,109495.64339205615,98050.05411627279,122060.2903308851,107952.22910096103,120598.28800426926,110866.29184405059,121732.72001771291,135315.96740323358,111805.54083471098,104901.61740546563,110363.3418154941,121216.80814414968,120689.07481234494,118709.23692685414,122307.16519736349,128023.5643967514,119231.88777946381,131114.7549880441,114524.07265916021,122273.42689303706,118910.26604483894,116556.08336385697,126962.9313818463,123901.21059769692,126256.68621068737,127072.0885472726,122679.97474237416,119562.2971797528,118613.58539102826,114408.17543231988
139,,115541.06402120624,118295.48939059862,111324.46547300574,120417.74208248948,118923.48695320313,114598.02628785218,119954.00197642006,126947.82588270304,117158.48557692583,129972.80983191113,121849.13585728836,128638.24194400497,119647.78912016112,111128.22010946278,102017.67145380029,108950.86225557259,135492.82090405314,131467.326409066,130766.95378646378,110944.8117483589,100804.56754481798,101733.87442494383,113762.35627581512,107012.12514991725,114996.51930224276,104211.2851447272,111346.85850747318,133415.22910577245,99864.24611750821,113764.46801282125,116815.61484198156,128210.45032099538,122017.40486602891,112240.81519960388,122410.11827066145,114558.17889666276,119608.5172600208,131435.91686443277,105103.0425958657,118921.19042764978,116890.11839763747,117538.29310136457,121679.22941825833,130910.84869045229,126958.55534181793,136333.02897839772,119387.01896141292,116661.30066271407,115786.82026637308,124038.46921619683
140,,109648.02175552436,118333.86078716634,113538.00072560062,122975.54750934301,120050.53709713428,122345.20498844136,122113.7966971228,124217.14021511153,121501.70303112343,134213.5331297348,126566.03714490045,136249.99637483657,122335.63135486284,100978.51724498157,109532.85838530035,113423.13505377703,133132.33871472636,118942.63015088953,130697.16657411575,104118.07616219492,105776.51666461152,113600.01218256439,109457.86181803711,105177.4447337492,110352.00585828614,110760.89336883165,112629.50451838771,128998.7794264542,108822.10513201116,101685.97494547808,104169.24328943367,125164.86400613014,119528.22062289958,115645.99873425651,118072.90913710855,120612.53205283414,116661.92763421216,121027.13738587245,103074.22892512882,118787.80368430639,112964.94932629738,120092.31809640185,127583.24763821404,119624.74638510343,127744.375860282,132699.7806945892,128210.19123949068,122358.18966320386,122566.19495166764,127926.16313096111
141,,99399.38142049889,119670.20214133283,122062.03431785927,126128.34603345735,127256.91393008082,115189.41900314044,112458.66270585764,113256.0303077565,120225.18431183705,117194.77630350177,126109.80260300526,132044.82684592577,115001.39545779438,107042.33515957324,105588.60614016386,117782.39151986505,139955.61851550653,116289.08027338443,128065.52072389946,100352.23141737735,93019.02181857194,109184.56121909412,120289.5325703548,99799.59997281893,106708.33284566546,106114.69635331978,118630.01633100068,119514.97658078188,99168.0250944679,111590.1793282358,104501.06157892755,121099.19431233397,115774.74908685597,115204.70759119048,118638.29316025323,124977.89712278792,116063.84587377874,126478.51938947673,106844.02577582722,127652.63010860447,107850.96961073753,125188.14059186346,126679.48908194264,115190.8588831677,136376.21801768368,133271.32052224636,127212.33978658004,123465.09675485903,124854.03273401617,124499.07585041615
142,,95729.43193856938,125035.30074220087,119829.2992524937,139306.56609440673,129510.26614477973,106812.19128717374,117863.7730209848,110866.7295737164,128943.8060030545,127656.08119872153,121043.6700234066,132358.60228868967,114922.90397214128,112117.35310413626,105307.68332922131,112042.22163983574,139542.63422870447,116268.63651988693,132618.57239642608,97631.02594510365,88092.45700347293,103880.40407717426,111873.9458781103,112498.46901996923,114440.09667321642,110799.52926660552,123254.13353552003,120555.22571014536,99733.01577100994,111772.16470647504,96771.80701653214,112860.04330542574,118381.93833111378,114858.60881743074,120071.83118538676,119194.05082839468,123763.31327796838,115954.61568664992,100087.68922749817,129317.38008734657,101168.06052008252,117666.05616878303,122315.5813620798,121869.85121701568,133171.9380383281,134097.32888573373,129116.60346392145,110152.14068411697,130658.5792127224,118026.92560748366
143,,90584.70603554018,118993.46234033299,116619.63608019287,131099.22306280833,130155.17488682142,108328.24160758854,125847.51558055953,104591.33320320433,124443.76960752696,133235.21649252897,124127.36868403143,134892.7605172116,119172.93688553122,110492.81009206158,113209.91227379382,112252.40462619768,140394.9382905819,108209.90026029013,131770.79011892542,103831.81589389236,90644.87418795399,110518.272168442,108632.71289157368,96536.58114539953,113074.76163816756,111255.09734483638,111830.85835392236,127212.09540420918,95203.2447198653,110909.76026606654,96937.86537846747,114957.59612179824,104570.78637147516,108447.03462949075,112138.06237441057,117871.27922741804,125299.73437659015,126254.93392373815,105080.56584605452,132572.27288252537,99601.56770276118,118218.85961482958,110550.9061218919,115389.28622701597,122522.4546186439,127572.7000486704,132731.84462379204,119864.34706795214,116988.71913344595,131473.96190130388
144,,105263.05946231647,111685.85884735512,120129.54985095671,133071.5547730869,135698.43408405434,104945.75105948545,123462.35473849406,111198.41355364588,123410.2633442267,136590.74104610723,119799.46983284828,136063.62304077466,116556.80357500662,106640.95366283444,104258.18004865327,115645.09129977495,130635.33574215665,112175.3619715389,132709.30208716835,104867.5000334882,89968.90356392087,111286.13158052626,106501.5232769431,97698.74996795945,121904.84277230765,103226.42193316932,123539.04840157788,122864.38972254757,100349.51180059898,114935.43831342706,100308.52939432634,97190.04417669013,104221.2289326605,114663.3636163919,109508.39301943292,109614.12623921079,120119.43005650086,122932.98533947673,116486.4750653028,134465.05353597493,95819.02689802562,111781.3761102531,115310.03589306548,119601.653562,131530.16481809947,135226.61463026179,142058.47301796815,111931.2534424133,131101.41643362545,131921.95459797114
145,,106075.04802717753,110958.16191887962,127360.75459249524,125155.60888187424,129908.74644662977,114336.04753372163,128738.65972305377,100699.2716998024,127322.86275651018,137791.84927299502,118690.9207823481,135661.6598874278,120341.61252087052,111944.60908731083,109957.00375448872,114800.14019645393,138717.4739303795,113224.4315972434,129505.58850096115,105007.59222244412,93170.26950574828,115050.93063532466,107564.43739405961,95369.72719088993,120294.13048213159,103971.49045261275,128557.0612941471,124233.65859576759,94208.32908593345,116954.82702848791,101384.9463206545,104372.23259152277,104473.20013438686,102377.45449958161,104697.68033182615,116850.5084274022,120596.58670443298,133001.17080983214,106726.27131438992,136334.5070026422,87459.9045730841,109685.10022164499,114173.48184384886,122223.97224521614,135781.60099226347,140208.23463604075,150479.48493775754,103324.30744743021,118612.1583268179,131921.96170600838
146,,105012.18706323713,124055.3929562203,136642.05225109722,134744.85587824925,136622.2349080122,104995.54328544761,131871.8239473889,100302.6227330958,123266.85778331319,137608.93518944536,116658.77120712528,129797.31992858522,118944.08320931965,114241.44998875978,101488.34112106572,116868.44229399331,139955.80652622593,113877.18149336506,143179.4364008645,111436.86199582384,76517.77498873376,111695.11384773733,115080.37698196004,90236.49028830197,127755.68704553903,100757.74387210388,139762.25976227896,122008.796769819,81746.72725074603,114610.6518085849,100233.91698786672,101082.68692815752,100104.20044743792,102690.29506342633,104722.43769040273,114734.7801095238,119209.73899590298,129581.45363180061,107694.76254305597,132061.01510030296,91852.52929933691,115651.30327857693,115309.2668391254,114894.01373402758,137437.93480804053,142450.48837553756,158590.58008710638,103223.2884914334,125812.78206909873,134575.40859178588
147,,104858.63175126121,111821.90395739714,126774.42049916957,144816.7655984969,128811.23149813783,121630.82870476203,130834.58828730513,98005.54542485636,134534.9887156117,128420.6093620033,114092.37180208524,118751.5243648528,115004.29384714442,112215.92333892253,102204.48976584143,111503.67697461588,144421.86550571903,108596.65682173846,139708.822576748,111831.16064179996,75978.81441905047,108888.79872605248,118368.79458353562,94334.62131156534,128547.5733962,101690.72943278999,140146.5734611363,117410.51503743054,83314.12019229133,111556.32163779874,107465.6539998038,99024.40880048061,99805.70986661768,109442.8234869571,104620.27404960884,114000.0917098589,124149.16762612374,133182.96034451172,114365.14477739668,129178.85845981064,91185.38667644441,118663.38454838033,106086.29365947694,109695.39577846776,143093.37185409357,135855.04147933327,159750.57396850825,100012.61229840593,126511.55496835116,138839.05017040033
