,SQALE_INDEX,COMMIT_DATE
16268,0,2001-10-01 07:27:57
16269,0,2001-10-01 07:34:43
16270,0,2001-10-01 08:25:05
16271,0,2001-10-01 08:28:25
16272,0,2001-10-01 08:39:01
16273,0,2001-10-01 11:30:50
16274,0,2001-10-02 10:39:49
16275,0,2001-10-04 07:47:35
16276,0,2001-10-04 07:48:47
16277,0,2001-10-04 09:21:45
16278,0,2001-10-04 19:22:55
16279,0,2001-10-04 19:26:35
16280,0,2001-10-05 13:06:11
16281,0,2001-10-06 10:55:57
16282,0,2001-10-08 16:47:18
16283,0,2001-10-08 17:39:57
16284,0,2001-10-08 17:41:19
16285,0,2001-10-08 18:26:44
16286,0,2001-10-09 17:45:21
16287,0,2001-10-10 10:46:16
16288,0,2001-10-11 14:36:40
16289,0,2001-10-14 12:34:36
16290,0,2001-10-22 07:36:35
16291,0,2001-10-22 07:43:03
16292,0,2001-10-22 07:44:10
16293,0,2001-10-22 11:41:24
16294,0,2001-10-22 18:42:54
16295,0,2001-10-23 15:11:59
16296,0,2001-10-29 09:49:51
16297,0,2001-10-30 15:02:03
16298,0,2001-10-31 07:33:37
16299,0,2001-10-31 07:37:26
16300,0,2001-10-31 07:58:01
16301,0,2001-11-26 14:19:06
16302,0,2001-11-26 14:37:17
16303,0,2001-11-26 14:40:37
16304,0,2001-11-26 15:53:10
16305,0,2001-11-26 18:49:25
16306,0,2001-11-26 19:29:32
16307,0,2001-11-27 16:02:52
16308,0,2001-11-27 18:22:37
16309,0,2001-11-27 19:38:19
16310,0,2001-12-03 10:17:29
16311,0,2001-12-10 07:13:07
16312,0,2001-12-11 16:10:57
16313,0,2001-12-11 17:57:06
16314,0,2001-12-12 14:04:42
16315,0,2001-12-18 11:20:16
16316,0,2001-12-18 11:20:55
16317,0,2001-12-19 12:56:39
16318,0,2002-01-07 13:08:23
16319,0,2002-01-07 13:09:29
16320,0,2002-01-07 13:16:18
16321,0,2002-01-07 20:02:22
16322,0,2002-01-08 10:23:24
16323,0,2002-01-08 16:19:27
16324,0,2002-01-14 10:13:27
16325,0,2002-01-16 13:16:17
16326,0,2002-01-16 13:17:14
16327,0,2002-01-17 12:46:44
16328,0,2002-01-17 12:51:47
16329,0,2002-01-17 16:55:16
16330,0,2002-01-18 09:51:13
16331,0,2002-01-18 15:49:10
16332,0,2002-01-21 17:26:20
16333,0,2002-01-21 22:33:09
16334,0,2002-01-21 22:34:05
16335,0,2002-01-22 13:42:38
16336,0,2002-01-29 08:32:36
16337,0,2002-01-29 08:37:40
16338,0,2002-01-29 18:52:46
16339,0,2002-01-30 13:51:04
16340,0,2002-01-30 13:58:39
16341,0,2002-02-12 15:53:26
16342,0,2002-02-13 13:37:23
16343,0,2002-02-15 22:25:43
16344,0,2002-02-15 22:26:23
16345,0,2002-02-18 08:06:24
16346,0,2002-02-19 10:42:11
16347,0,2002-02-19 12:20:06
16348,0,2002-02-19 14:06:41
16349,0,2002-02-19 14:42:59
16350,0,2002-02-19 23:08:01
16351,0,2002-02-21 12:21:55
16352,0,2002-02-25 14:24:38
16353,0,2002-02-25 16:21:30
16354,0,2002-02-25 16:22:41
16355,0,2002-02-25 20:13:23
16356,0,2002-02-26 09:53:21
16357,0,2002-03-05 08:54:22
16358,0,2002-03-05 09:08:51
16359,0,2002-03-05 09:42:16
16360,0,2002-03-25 16:40:04
16361,0,2002-03-25 16:43:28
