,Actual,Mean_Simulation,Simulated_47,Simulated_30,Simulated_23,Simulated_15,Simulated_41,Simulated_13,Simulated_17,Simulated_45,Simulated_38,Simulated_22,Simulated_24,Simulated_49,Simulated_18,Simulated_12,Simulated_0,Simulated_34,Simulated_33,Simulated_42,Simulated_21,Simulated_5,Simulated_10,Simulated_37,Simulated_26,Simulated_36,Simulated_39,Simulated_32,Simulated_1,Simulated_40,Simulated_11,Simulated_19,Simulated_27,Simulated_2,Simulated_4,Simulated_31,Simulated_44,Simulated_8,Simulated_43,Simulated_46,Simulated_3,Simulated_16,Simulated_7,Simulated_14,Simulated_48,Simulated_9,Simulated_25,Simulated_28,Simulated_20,Simulated_6,Simulated_35,Simulated_29,Deviation_Simulated_47,Deviation_Simulated_30,Deviation_Simulated_23,Deviation_Simulated_15,Deviation_Simulated_41,Deviation_Simulated_13,Deviation_Simulated_17,Deviation_Simulated_45,Deviation_Simulated_38,Deviation_Simulated_22,Deviation_Simulated_24,Deviation_Simulated_49,Deviation_Simulated_18,Deviation_Simulated_12,Deviation_Simulated_0,Deviation_Simulated_34,Deviation_Simulated_33,Deviation_Simulated_42,Deviation_Simulated_21,Deviation_Simulated_5,Deviation_Simulated_10,Deviation_Simulated_37,Deviation_Simulated_26,Deviation_Simulated_36,Deviation_Simulated_39,Deviation_Simulated_32,Deviation_Simulated_1,Deviation_Simulated_40,Deviation_Simulated_11,Deviation_Simulated_19,Deviation_Simulated_27,Deviation_Simulated_2,Deviation_Simulated_4,Deviation_Simulated_31,Deviation_Simulated_44,Deviation_Simulated_8,Deviation_Simulated_43,Deviation_Simulated_46,Deviation_Simulated_3,Deviation_Simulated_16,Deviation_Simulated_7,Deviation_Simulated_14,Deviation_Simulated_48,Deviation_Simulated_9,Deviation_Simulated_25,Deviation_Simulated_28,Deviation_Simulated_20,Deviation_Simulated_6,Deviation_Simulated_35,Deviation_Simulated_29
111,71382.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,71728.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,71719.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,71722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,74380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,74925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,79608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,78637.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,77667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,77673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,76713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,79081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,81644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,89318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,89301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,89690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,90204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,118105.03549765424,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11
137,,117195.20495704617,116822.05010109505,119302.20081862838,117201.6815991616,112369.6440544153,120849.40795229883,122534.6445526953,121629.91636239082,120334.42339913864,123495.74775689749,113952.99058687853,118978.88428656463,114979.53180694561,114984.21723941823,116906.75811813585,112511.9096486146,120251.03048105465,119560.19124402209,120904.36794180515,118543.14742115537,124227.87293082193,122115.6675173997,115528.85591692859,113450.41897929161,110995.9062745094,117822.22569902729,119735.98728473832,113509.59761723914,125425.85462047013,110139.15134821733,111844.51060517794,123508.48564117652,109668.55103232738,116019.27985218367,107388.77848752882,114487.54423373275,128844.39489849738,114032.65408211092,120746.45868689868,116437.34944277415,110872.93193689313,117894.37339126896,116396.66963711636,101726.31682203236,112692.16920475515,127822.31914413658,129552.5428845652,105507.99386968045,125493.33135193393,127379.64758384653,102379.66150371297,373.15485595111386,2106.9958615822106,6.476642115434515,4825.560902630867,3654.2029952526646,5339.439595649135,4434.711405344657,3139.218442092475,6300.542799851319,3242.2143701676396,1783.6793295184616,2215.673150100556,2210.9877176279406,288.4468389103131,4683.295308431567,3055.8255240084836,2364.9862869759236,3709.1629847589793,1347.9424641092046,7032.667973775766,4920.462560353539,1666.3490401175804,3744.7859777545527,6199.29868253677,627.0207419811195,2540.7823276921554,3685.6073398070293,8230.64966342396,7056.053608828835,5350.694351868224,6313.280684130354,7526.65392471879,1175.925104862501,9806.426469517348,2707.6607233134127,11649.189941451215,3162.550874935245,3551.253729852513,757.8555142720143,6322.273020153036,699.1684342227963,798.5353199298115,15468.88813501381,4503.03575229102,10627.11418709041,12357.337927519038,11687.211087365722,8298.12639488776,10184.442626800359,14815.5434533332
138,,116591.71406784287,116075.75025957279,120125.81591405704,119934.20745864947,114510.49773239713,116353.16407004799,117860.65881581817,113075.24628950359,123824.32053666827,118802.78906770376,113861.20939076573,114518.01974027671,115176.02819497151,124386.01804309002,106355.62645635,117154.31653680542,113031.69592094279,114204.9399737757,114474.10351373545,122425.8120377687,115557.7547255574,113540.21835306005,122406.57922574537,118178.4729440145,105742.48082906193,114411.1086192997,117415.23296363966,110405.36378029901,128591.84511166235,112011.30674084001,113678.36339747782,124857.59594261752,116431.07481446218,107909.67483908815,117664.23460841566,115882.60947950408,119236.83116923479,116432.0226875078,118304.70707975431,109629.7822978469,113350.6971999238,129602.2251517528,105668.88523551327,108319.80565927726,108685.58024052487,128861.0722525366,131603.76756913142,107304.30016863586,130854.86355478695,130421.43576612326,100475.59103194818,515.963808270084,3534.1018462141656,3342.4933908066014,2081.2163354457443,238.54999779487844,1268.9447479752998,3516.4677783392835,7232.606468825397,2211.0749998608953,2730.504677077144,2073.6943275661615,1415.685872871356,7794.303975247152,10236.087611492869,562.6024689625483,3560.018146900082,2386.7740940671647,2117.610554107421,5834.097969925831,1033.9593422854668,3051.4957147828245,5814.865157902503,1586.7588761716324,10849.233238780944,2180.605448543167,823.5188957967912,6186.350287543857,12000.131043819478,4580.40732700286,2913.350670365049,8265.881874774655,160.63925338069384,8682.039228754715,1072.5205405727902,709.1045883387851,2645.117101391923,159.69138033507625,1712.9930119114433,6961.931769995965,3241.0168679190683,13010.511083909936,10922.8288323296,8271.908408565607,7906.133827318001,12269.35818469373,15012.053501288552,9287.413899207007,14263.14948694408,13829.721698280395,16116.123035894692
139,,117963.94992352664,125134.8589299801,115982.28822322725,119295.79107513979,115653.13456581814,123295.83628826786,120648.02077297553,116898.46618863083,118928.86023649394,117589.32700882525,119119.28780597285,112119.59746901148,126365.70361921305,125455.57815115446,120476.21434894888,113872.45715108546,125714.76713774717,109972.75944653735,111401.56389352078,121751.42148102497,124798.02865847996,113598.53778468806,108007.76172655137,108933.69685462343,107011.91573581818,126316.7315390715,109878.86014493517,102013.85733139161,123847.85327771991,110531.2305962804,126480.95541871143,126922.60518380781,121118.68152567123,108666.5732149968,121586.89156742809,123419.69520596009,130367.46881709505,114323.15323442018,130600.78182348501,106702.2887090632,107096.51248997427,134018.4360636077,102779.79786916767,101551.95280642182,105673.85211111483,136496.5413796331,131007.23251505356,109651.3849096609,135391.0948814412,139058.73106006163,90668.45794642177,7170.909006453454,1981.661700299388,1331.8411516131455,2310.815357708503,5331.886364741222,2684.0708494488936,1065.48373489581,964.9103129673022,374.6229147013946,1155.3378824462125,5844.3524545151595,8401.753695686406,7491.628227627822,2512.2644254222396,4091.4927724411828,7750.817214220529,7991.190476989286,6562.386030005859,3787.4715574983275,6834.07873495332,4365.412138838583,9956.188196975272,9030.253068903214,10952.034187708457,8352.781615544853,8085.089778591471,15950.092592135028,5883.903354193273,7432.719327246246,8517.005495184785,8958.655260281172,3154.7316021445877,9297.376708529846,3622.941643901446,5455.745282433447,12403.518893568413,3640.796689106457,12636.831899958372,11261.661214463442,10867.437433552375,16054.486140081048,15184.152054358972,16411.997117104824,12290.097812411812,18532.591456106456,13043.28259152692,8312.565013865737,17427.14495791457,21094.78113653499,27295.491977104874
140,,117922.31492750684,116770.59680494275,121976.05077641875,112395.79654749988,123206.92537449555,121694.88522499421,115433.07484530323,113555.60583646937,116545.11373921475,124384.75769403,121169.19148026351,110242.39240713301,115854.00333001395,116755.35354505607,122314.057351516,110783.32299329113,121546.27429391842,112029.81470411105,105813.10905357239,124844.52404762038,128301.7756581179,115664.74974306773,107305.25601141251,110590.35006406046,119223.03728485208,126973.13621829574,100548.91483072935,110016.80058041477,122437.9490250462,107565.96617420709,122798.99085163392,127947.51932417956,125973.97532584555,107325.20436696491,132314.01381321438,135910.37862695497,124862.31481735586,106652.66881289383,136682.5564360138,101229.43573260773,103235.93756516336,130755.03211609485,103117.77977218664,108572.95021012268,97703.87442935948,132922.6200373299,134958.40303870846,105231.91758250445,145214.68667533458,145690.97160472133,91071.72959608257,1151.7181225640961,4053.735848911907,5526.518380006964,5284.610446988707,3772.570297487371,2489.2400822036143,4366.709091037468,1377.2011882920924,6462.442766523163,3246.876552756672,7679.9225203738315,2068.311597492895,1166.9613824507687,4391.742424009164,7138.991934215708,3623.959366411582,5892.500223395793,12109.20587393445,6922.209120113534,10379.460730611056,2257.5651844391105,10617.058916094335,7331.964863446381,1300.7223573452357,9050.821290788896,17373.400096777492,7905.514347092074,4515.634097539354,10356.348753299753,4876.675924127077,10025.204396672721,8051.660398338703,10597.110560541929,14391.698885707534,17988.063699448132,6939.999889849016,11269.646114613017,18760.241508506966,16692.879194899113,14686.377362343483,12832.717188588009,14804.535155320205,9349.36471738416,20218.440498147364,15000.305109823064,17036.08811120162,12690.397345002391,27292.37174782774,27768.656677214487,26850.58533142427
141,,117066.34580913075,117682.11034541279,117052.68769967894,112148.54263633488,115574.6217561688,120346.3343753966,112416.78123803934,120392.59875022143,112988.89335297701,119233.82212636997,109716.27483950993,116638.32084246949,123968.4441885182,113241.15779833854,111710.39886976588,110185.4528068739,123754.63148911997,109315.41416737656,115137.43645907624,126237.47547776063,120665.14206405357,132750.13770722644,114202.99381444434,107791.17011053703,119375.74430165671,128946.49501469664,112313.49932272844,118297.25721884158,124250.5024456184,108520.99691349237,133990.8728571943,122502.5335921495,137312.61320485309,103853.68574716235,131277.1179028662,133530.51201553212,129651.54392360974,85718.20886437902,130507.31686084246,101577.33266022577,97702.73475465848,129243.44386354939,102397.04394371757,108241.68628533276,91258.05909820959,131687.91607298816,130838.38885072178,87149.82841366093,128947.8630832301,144815.62673267123,96257.62359627953,615.7645362820331,13.658109451818746,4917.803172795873,1491.7240529619594,3279.988566265849,4649.5645710914105,3326.252941090672,4077.45245615374,2167.476317239212,7350.070969620821,428.02496666126535,6902.0983793874475,3825.188010792219,5355.946939364876,6880.893002256853,6688.285679989218,7750.9316417541995,1928.9093500545132,9171.129668629874,3598.7962549228105,15683.79189809569,2863.3519946864108,9275.175698593725,2309.3984925259574,11880.14920556589,4752.846486402312,1230.911409710825,7184.156636487649,8545.34889563838,16924.52704806355,5436.187783018744,20246.26739572233,13212.660061968403,14210.772093735432,16464.166206401365,12585.19811447899,31348.136944751735,13440.971051711706,15489.013148904982,19363.611054472276,12177.098054418631,14669.301865413188,8824.659523797993,25808.286710921166,14621.5702638574,13772.043041591023,29916.517395469826,11881.517274099344,27749.28092354047,20808.722212851222
142,Average deviation,,1637.9183882534733,1948.3588944099247,2520.855456223013,2665.6545159559732,2712.866370257007,2738.5433077280686,2784.937491784658,2798.564811388511,2919.3599663626737,2954.1674086780913,2968.278933105823,3500.5871159231197,3748.17821895766,3797.414706533253,3892.8792477179863,4113.150988588325,4397.730453863737,4404.5457988102135,4510.4751300461385,4813.160506091413,5046.454582751634,5152.968884296027,5161.48974747826,5268.447826482904,5348.563050403997,5595.93959754338,5826.412662714812,6302.412465910628,6328.479652002689,6430.375581601457,6499.868333146284,6523.32542905086,7160.851944109575,7184.059938905768,7220.790083322533,7703.8373234566025,8263.470333956931,8350.381866990176,8527.223473755928,9080.119289740049,9128.99681687008,9396.558871225307,9721.136316977741,11787.665766848237,11841.823200261853,11870.134195521203,11982.35079015179,13193.718310278926,16771.147177061794,17647.744335101386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
