,Actual,Mean_Simulation,Simulated_11,Simulated_47,Simulated_19,Simulated_41,Simulated_25,Simulated_36,Simulated_1,Simulated_28,Simulated_27,Simulated_31,Simulated_22,Simulated_0,Simulated_29,Simulated_46,Simulated_16,Simulated_4,Simulated_30,Simulated_7,Simulated_35,Simulated_23,Simulated_17,Simulated_26,Simulated_32,Simulated_3,Simulated_33,Simulated_48,Simulated_37,Simulated_42,Simulated_38,Simulated_6,Simulated_43,Simulated_12,Simulated_10,Simulated_40,Simulated_18,Simulated_8,Simulated_20,Simulated_45,Simulated_5,Simulated_15,Simulated_21,Simulated_44,Simulated_14,Simulated_34,Simulated_49,Simulated_39,Simulated_24,Simulated_13,Simulated_2,Simulated_9,Deviation_Simulated_11,Deviation_Simulated_47,Deviation_Simulated_19,Deviation_Simulated_41,Deviation_Simulated_25,Deviation_Simulated_36,Deviation_Simulated_1,Deviation_Simulated_28,Deviation_Simulated_27,Deviation_Simulated_31,Deviation_Simulated_22,Deviation_Simulated_0,Deviation_Simulated_29,Deviation_Simulated_46,Deviation_Simulated_16,Deviation_Simulated_4,Deviation_Simulated_30,Deviation_Simulated_7,Deviation_Simulated_35,Deviation_Simulated_23,Deviation_Simulated_17,Deviation_Simulated_26,Deviation_Simulated_32,Deviation_Simulated_3,Deviation_Simulated_33,Deviation_Simulated_48,Deviation_Simulated_37,Deviation_Simulated_42,Deviation_Simulated_38,Deviation_Simulated_6,Deviation_Simulated_43,Deviation_Simulated_12,Deviation_Simulated_10,Deviation_Simulated_40,Deviation_Simulated_18,Deviation_Simulated_8,Deviation_Simulated_20,Deviation_Simulated_45,Deviation_Simulated_5,Deviation_Simulated_15,Deviation_Simulated_21,Deviation_Simulated_44,Deviation_Simulated_14,Deviation_Simulated_34,Deviation_Simulated_49,Deviation_Simulated_39,Deviation_Simulated_24,Deviation_Simulated_13,Deviation_Simulated_2,Deviation_Simulated_9
10,25928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,29139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,29000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,87163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,89784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,92879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,96726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,98127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,98899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,99052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,99459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,100386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,99326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,63745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,102145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,68658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,66863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,67183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,67459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,69429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,69798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,74865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,80013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,77671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,79153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,,114877.4154359797,113811.53922456226,114527.92293051809,110331.08708841808,117173.76232608341,115177.87869207446,109603.10791601511,128108.8859813602,114373.40696969327,120661.98068954231,104141.56228925538,113246.0439173351,118694.66228548175,126629.60639815062,113481.9301825835,105665.5841019529,101069.44614025204,114155.96887998542,115756.57432510763,129060.92445871464,109318.59997358015,104196.67595376814,120291.84427614186,109418.41414535228,108172.44194708524,114596.80121357231,108183.38163883219,106657.20525486664,124455.70790070193,117347.97109701975,112335.68440631498,123427.50008638424,117117.00057287968,126180.73851857474,108076.4507028588,124906.62717559475,115935.54866597454,113071.40626212416,113997.49127015802,110220.4432835426,130066.98785934306,114501.09333567094,119011.23825413728,107528.82368623538,113416.75142106581,120481.52891238799,107993.19017173971,118416.08055980575,128133.10504177333,105729.14334538007,105013.02006903086,1065.8762114174315,349.4925054616033,4546.328347561619,2296.346890103712,300.4632560947648,5274.307519964583,13231.470545380507,504.00846628642466,5784.565253562614,10735.853146724316,1631.3715186445916,3817.2468495020585,11752.19096217092,1395.4852533961966,9211.831334026792,13807.969295727657,721.4465559942764,879.1588891279389,14183.509022734943,5558.815462399551,10680.73948221156,5414.42884016216,5459.0012906274205,6704.973488894451,280.61422240738466,6694.033797147509,8220.210181113056,9578.292464722239,2470.5556610400527,2541.7310296647192,8550.084650404548,2239.5851368999865,11303.323082595045,6800.964733120898,10029.211739615057,1058.1332299948408,1806.0091738555348,879.9241658216779,4656.972152437098,15189.572423363366,376.32210030875285,4133.822818157583,7348.591749744315,1460.6640149138839,5604.113476408296,6884.2252642399835,3538.665123826053,13255.68960579364,9148.272090599625,9864.39536694884
67,,112315.32200024677,113576.14361839296,112044.65537435263,111850.27038072464,117802.70191219509,108745.62284559032,102563.63370597902,120147.63631812794,122188.61895203168,121142.08995627683,114259.56084867727,119561.83888723643,126477.7758872211,117794.48175212377,98616.32838614554,124162.12459744321,105571.6611005688,94048.5440842529,106297.26888883043,119706.16970349816,100273.48272247125,100957.65286820431,120696.9489594273,103115.58940204894,95297.9089063135,113524.38864966047,97793.27768872095,104053.31546488794,117552.88681898409,113492.93456632123,118170.71442217841,113626.12073693529,109608.51204148347,117283.71829459508,116425.76959112097,117287.23601178745,126280.27100741446,127383.0236283339,98508.80661014697,109671.51924833751,126875.74408944139,121108.13500355517,127342.92282588712,109353.27743878838,99278.18953387323,132100.66915961177,93835.02569079955,109073.24541926221,128714.4977095329,101553.94727916311,88969.24102337999,1260.8216181461903,270.66662589414045,465.051619522128,5487.379911948316,3569.699154656453,9751.688294267748,7832.314317881173,9873.296951784912,8826.76795603006,1944.2388484304975,7246.516886989659,14162.453886974326,5479.1597518769995,13698.99361410123,11846.802597196438,6743.660899677969,18266.777915993865,6018.053111416346,7390.847703251391,12041.839277775522,11357.669132042458,8381.626959180532,9199.732598197836,17017.413093933268,1209.0666494136967,14522.044311525824,8262.006535358829,5237.564818737315,1177.6125660744583,5855.39242193164,1310.7987366885209,2706.809958763304,4968.396294348306,4110.447590874202,4971.914011540677,13964.949007167685,15067.701628087132,13806.515390099798,2643.8027519092575,14560.422089194617,8792.813003308402,15027.600825640344,2962.0445614583878,13037.132466373543,19785.347159365003,18480.29630944722,3242.0765809845616,16399.175709286123,10761.37472108366,23346.080976866782
68,,112648.7507963613,113899.8485128493,109832.02117257322,119726.71290396144,117168.2244833652,115895.93011643022,104389.33510198077,107997.65625246563,118703.809007384,107624.4527364673,122720.42127834013,109947.47276100836,128358.99547621972,115211.98294153894,95317.96924626941,123685.91827889447,99422.92040803633,97576.22568573343,108877.09386987612,109235.3558153527,105692.05423789647,109336.10326297847,110459.82923043713,103984.56914808527,91202.83513009896,114269.39101414618,103561.50235374164,113785.67869596167,119891.1184584664,113975.99251085609,137511.9251009624,115024.00288313575,110818.94613053024,117060.66424704964,108560.20179554367,119346.8877984925,127964.005691253,115984.57673386378,98125.97893963216,114776.37995813058,124527.20185745604,105823.17642624919,128733.50949736677,121560.7745689932,93973.40432839259,141381.68527464478,83454.97360656958,127776.03917524018,133772.87734782146,101955.98671485145,92552.92165047192,1251.0977164880023,2816.72962378808,7077.962107600135,4519.4736870038905,3247.1793200689135,8259.415694380528,4651.09454389567,6055.058211022697,5024.298059894005,10071.670481978828,2701.278035352938,15710.244679858413,2563.232145177637,17330.781550091895,11037.167482533172,13225.830388324976,15072.525110627874,3771.656926485186,3413.394981008605,6956.696558464828,3312.6475333828275,2188.9215659241745,8664.181648276033,21445.915666262343,1620.6402177848795,9087.24844261966,1136.9278996003704,7242.367662105098,1327.241714494783,24863.174304601096,2375.252086774446,1829.8046658310632,4411.913450688342,4088.5490008176275,6698.137002131203,15315.254894891696,3335.825937502479,14522.771856729145,2127.629161769277,11878.451061094733,6825.57437011211,16084.75870100547,8912.023772631903,18675.346467968717,28732.93447828348,29193.777189791726,15127.288378878875,21124.126551460155,10692.764081509857,20095.82914588938
69,,110698.05296320427,112053.5998347712,100631.56344322355,115748.00342752485,112025.0393565015,113716.77232155649,104785.23223405014,108103.98687980491,122173.22224676984,101885.22851088965,118082.64941882028,111042.75269175433,115726.01506623511,119708.3314208079,101947.32736673087,118837.71987057608,101810.07940180678,100439.92962866189,113495.97215435811,114856.65432162298,97683.48016942157,110364.61471977607,109879.72816285018,96608.00576226786,88271.92861456006,117224.12349177469,104744.75653718557,122844.13925819207,109758.35885110415,113845.29709660496,122615.76133028783,98256.91959652402,107294.72591273903,115401.38357416936,110994.76480793166,111504.2740779653,123480.54001955054,113815.80966153773,113574.29520272223,100589.35051601357,136192.35389433947,100060.03800207915,136606.8299834934,116067.80362106531,98426.71565249692,139266.18933650624,72720.90208617388,125353.11208816333,137072.54731117224,90918.59997583462,86395.21924924092,1355.5468715669267,10066.489519980722,5049.950464320573,1326.986393297222,3018.7193583522167,5912.820729154133,2594.0660833993607,11475.16928356557,8812.824452314628,7384.596455616003,344.6997285500547,5027.9621030308335,9010.278457603621,8750.725596473407,8139.666907371808,8887.973561397492,10258.123334542383,2797.9191911538364,4158.601358418702,13014.572793782703,333.43824342820153,818.3248003540939,14090.047200936417,22426.12434864421,6526.070528570417,5953.2964260187,12146.086294987792,939.6941121001291,3147.244133400687,11917.708367083556,12441.133366680253,3403.3270504652464,4703.3306109650875,296.7118447273824,806.2211147610215,12782.487056346261,3117.7566983334546,2876.24223951796,10108.702447190706,25494.300931135193,10638.014961125125,25908.777020289126,5369.750657861034,12271.337310707357,28568.136373301968,37977.15087703039,14655.05912495905,26374.494347967964,19779.45298736966,24302.83371396335
70,,109708.03193925887,104435.8995228781,102174.23925500402,111654.59139645031,114041.24618019794,116858.17975713561,101835.25782771298,110467.92460601382,111444.83089410196,108050.4563519051,118955.25573563071,110388.6206572544,113756.89747200834,121592.094309872,110932.24116100423,106319.33393581412,96344.40187920534,105694.23624597593,106886.72858553362,119351.56782391493,92945.41830327171,113387.8874507123,110782.77390946532,100855.68190119247,93679.90644050388,116503.20741302933,95150.15580597761,120691.56283784799,110369.45362752058,99696.4914437988,133634.3689457263,98535.90962057022,97439.18923647526,120459.81209562326,117960.26778651372,116529.55395620642,123133.21105093278,104881.79127334869,115815.8352022959,99221.84918913958,116694.07088520436,97751.93786789473,127393.08991357662,127896.22608264585,93176.16812015096,138319.8280184377,80275.51834643145,122444.55159945865,133907.1985313082,84208.32358014137,90476.35292992688,5272.132416380773,7533.792684254848,1946.5594571914407,4333.214240939065,7150.147817876743,7872.774111545892,759.8926667549531,1736.7989548430924,1657.575587353771,9247.223796371836,680.5887179955316,4048.8655327494635,11884.06237061313,1224.209221745361,3388.698003444748,13363.630060053532,4013.79569328294,2821.3033537252486,9643.535884656056,16762.61363598716,3679.8555114534247,1074.7419702064508,8852.350038066405,16028.125498754991,6795.175473770461,14557.876133281257,10983.530898589117,661.4216882617038,10011.540495460067,23926.33700646744,11172.12231868865,12268.842702783615,10751.780156364388,8252.235847254851,6821.522016947551,13425.179111673904,4826.240665910183,6107.803263037029,10486.18275011929,6986.038945945489,11956.094071364147,17685.05797431775,18188.19414338698,16531.863819107908,28611.79607917882,29432.513592827425,12736.519660199774,24199.16659204934,25499.708359117503,19231.679009331987
