,Actual,Mean_Simulation,Simulated_26,Simulated_28,Simulated_0,Simulated_15,Simulated_32,Simulated_2,Simulated_24,Simulated_34,Simulated_10,Simulated_41,Simulated_22,Simulated_16,Simulated_47,Simulated_43,Simulated_44,Simulated_17,Simulated_29,Simulated_7,Simulated_8,Simulated_33,Simulated_27,Simulated_36,Simulated_19,Simulated_3,Simulated_14,Simulated_46,Simulated_31,Simulated_40,Simulated_35,Simulated_37,Simulated_42,Simulated_4,Simulated_12,Simulated_5,Simulated_23,Simulated_38,Simulated_18,Simulated_1,Simulated_21,Simulated_25,Simulated_11,Simulated_6,Simulated_49,Simulated_30,Simulated_39,Simulated_13,Simulated_20,Simulated_48,Simulated_9,Simulated_45,Deviation_Simulated_26,Deviation_Simulated_28,Deviation_Simulated_0,Deviation_Simulated_15,Deviation_Simulated_32,Deviation_Simulated_2,Deviation_Simulated_24,Deviation_Simulated_34,Deviation_Simulated_10,Deviation_Simulated_41,Deviation_Simulated_22,Deviation_Simulated_16,Deviation_Simulated_47,Deviation_Simulated_43,Deviation_Simulated_44,Deviation_Simulated_17,Deviation_Simulated_29,Deviation_Simulated_7,Deviation_Simulated_8,Deviation_Simulated_33,Deviation_Simulated_27,Deviation_Simulated_36,Deviation_Simulated_19,Deviation_Simulated_3,Deviation_Simulated_14,Deviation_Simulated_46,Deviation_Simulated_31,Deviation_Simulated_40,Deviation_Simulated_35,Deviation_Simulated_37,Deviation_Simulated_42,Deviation_Simulated_4,Deviation_Simulated_12,Deviation_Simulated_5,Deviation_Simulated_23,Deviation_Simulated_38,Deviation_Simulated_18,Deviation_Simulated_1,Deviation_Simulated_21,Deviation_Simulated_25,Deviation_Simulated_11,Deviation_Simulated_6,Deviation_Simulated_49,Deviation_Simulated_30,Deviation_Simulated_39,Deviation_Simulated_13,Deviation_Simulated_20,Deviation_Simulated_48,Deviation_Simulated_9,Deviation_Simulated_45
10,25928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,29139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,29000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,32063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,51421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,82708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,87163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,84571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,86546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,86737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,86820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,93502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,89784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,92879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,93680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,95541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,95402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,96726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,98127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,98899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,98936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,94642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,95731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,98144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,98558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,99052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,99459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,100386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,99326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,63745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,102145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,68658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,66863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,66772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,67183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,67459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,68722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,69429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,69798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,74865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,80013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,77671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,79153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,116421.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,,114907.73975635655,122234.59386102419,114632.1121013999,115378.47635924626,120257.56941620512,114619.73470346557,118621.71411012812,112911.02289839688,121574.90242999587,120962.00049191926,116853.59992044489,105876.28594144004,115061.31286684991,106224.54284204448,117513.68885761817,117905.21042770243,123381.864090747,109830.57164823642,112564.18912725766,106330.29640017748,105337.99563328363,111653.29426762184,113474.2830216429,111984.09186747679,114946.94645935537,106334.15998081605,112977.0894826676,110593.50633646645,116568.98116004479,106741.65624189792,117247.29043557103,112925.64697959473,108378.60412658095,129203.20828556764,116838.96929278199,117216.60473177061,104378.95642300937,113725.1566286868,104851.93418649258,120041.57118610578,119077.48674392,126534.74983562015,102157.85009296675,120121.59676888316,115334.53499013057,109196.30230868491,123914.129598158,130902.23727204805,128137.57833598989,102616.64325673763,119240.24339295249,7326.85410466764,275.62765495663916,470.7366028897086,5349.829659848576,288.0050528909778,3713.9743537715694,1996.7168579596619,6667.162673639323,6054.2607355627115,1945.8601640883426,9031.453814916502,153.57311049336568,8683.196914312066,2605.94910126162,2997.4706713458872,8474.12433439045,5077.168108120124,2343.550629098885,8577.443356179065,9569.744123072916,3254.445488734709,1433.4567347136472,2923.6478888797574,39.20670299882477,8573.579775540493,1930.6502736889524,4314.2334198900935,1661.24140368824,8166.083514458631,2339.550679214488,1982.0927767618123,6529.135629775599,14295.468529211095,1931.2295364254387,2308.8649754140642,10528.783333347179,1182.5831276697427,10055.805569863966,5133.8314297492325,4169.746987563456,11627.010079263608,12749.889663389797,5213.857012526612,426.795233774028,5711.437447671633,9006.389841801458,15994.497515691502,13229.838579633346,12291.096499618914,4332.503636595939
67,,113874.51076400778,118493.98118585868,111127.02803465216,115692.9906647477,120293.20182115596,104706.8072250395,120591.19866136662,117304.94748124563,121331.8004023961,113554.55192483205,115755.71332332311,106981.18209014338,123803.19759365547,112519.91860009439,116034.1140455915,112967.68284574307,115839.40788554975,101946.69119827548,102424.4668918015,115506.5589600878,99132.98509881874,112530.57158340125,105514.06445325741,103582.90145329137,106071.767417462,103341.52358004807,97782.8260027113,118237.57591529786,112149.01027366813,108397.12561431648,121678.38581792486,120420.43443111204,113225.71368526427,128815.39100257751,104964.1267277933,107671.72242882429,104881.32063847118,119980.98354579788,109290.14129911477,129118.50787394967,125587.12673178666,127566.09474661766,104735.8957313189,103127.57319101112,124124.20370010014,96577.75375979464,130498.41990795263,128494.62242066734,125263.25192605777,95955.0208158131,138133.05559060528,4619.4704218509,2747.4827293556154,1818.479900739927,6418.691057148186,9167.703538968271,6716.687897358846,3430.436717237855,7457.28963838832,319.9588391757279,1881.2025593153376,6893.328673864395,9928.68682964769,1354.5921639133885,2159.6032815837243,906.8279182647093,1964.8971215419733,11927.819565732294,11450.043872206283,1632.0481960800244,14741.525665189038,1343.939180606525,8360.446310750369,10291.609310716405,7802.7433465457725,10532.987183959704,16091.684761296478,4363.06515129008,1725.5004903396475,5477.385149691298,7803.875053917087,6545.92366710426,648.7970787435042,14940.880238569735,8910.384036214484,6202.78833518349,8993.190125536596,6106.4727817901,4584.36946489301,15243.99710994189,11712.615967778882,13691.583982609882,9138.615032688875,10746.937572996656,10249.692936092368,17296.75700421314,16623.909143944853,14620.11165665956,11388.741162049992,17919.489948194678,24258.5448265975
68,,114711.17487485163,116505.33276962726,118102.20762730022,109629.40981525682,115720.6651049703,112311.21887522345,117288.46082051743,119045.48690438522,115369.22977988141,109933.15291509157,124915.7805042185,113911.5655151835,121961.0803217821,113425.68216880647,98735.94378304802,105327.80200448622,115609.77726544593,118602.99726660934,102730.94839718792,126964.68054227548,105331.80656349604,110142.78008511687,110219.19239236739,103563.61119450904,101709.71114479176,106399.65082565887,119633.72656075825,123871.66979100957,99074.36046289589,113577.60928136013,127470.39495397528,130556.10548522644,106559.11031842933,124132.41515539112,100449.58935410775,99906.86268070787,103018.77718116161,106596.14772284539,99640.29638972272,124562.42870312204,129622.601073127,130179.67758267681,106407.33994786645,97957.716591216,141280.67471308517,101426.98521020464,136391.64329685684,138251.38695862345,130579.58379147184,88455.94130516148,142497.5246443422,1794.1578947756352,3391.032752448591,5081.765059594807,1009.4902301186812,2399.955999628175,2577.2859456658043,4334.3120295335975,658.054905029785,4778.021959760052,10204.60562936688,799.6093596681312,7249.905446930468,1285.4927060451591,15975.23109180361,9383.372870365405,898.6023905943002,3891.8223917577125,11980.226477663702,12253.505667423859,9379.368311355589,4568.394789734753,4491.982482484236,11147.563680342588,13001.46373005987,8311.524049192754,4922.5516859066265,9160.494916157942,15636.81441195574,1133.5655934914976,12759.220079123654,15844.93061037481,8152.064556422294,9421.240280539496,14261.585520743873,14804.312194143757,11692.397693690014,8115.027152006238,15070.87848512891,9851.253828270419,14911.426198275381,15468.502707825188,8303.834926985175,16753.458283635628,26569.499838233547,13284.189664646983,21680.468422005215,23540.212083771825,15868.408916620217,26255.233569690143,27786.349769490567
69,,114725.26001484337,113675.18573006403,105866.39650118047,106522.30036949043,116095.45019929096,121501.54186942338,117144.99160587986,122963.26941120239,119207.14203782463,115916.10597185377,114170.48265463945,118236.15199210373,120040.01015604998,120041.39498988018,118292.43954696899,111638.09611342676,120829.6361166178,120622.70293617067,110103.4110007153,121242.64105509722,113416.78259331366,106225.47160516515,102118.23700668443,103893.63889892261,102028.05077036699,108293.97648783158,100773.42659946396,122211.69783506017,96793.27596749054,98130.49249039812,134486.95028589727,133246.19364055694,131872.91567600597,121914.81268869567,95648.82054623605,97724.07707030202,98350.25271464353,96333.01295023737,101811.57481975181,129651.09364494019,131402.79314801813,129766.7058927395,92960.18749862618,93821.30203139274,139336.19445490738,91990.07372973126,136332.27579819682,135186.4024041803,145968.55318492657,88312.75756877362,142151.65048083075,1050.0742847793445,8858.863513662902,8202.959645352938,1370.1901844475942,6776.281854580011,2419.731591036485,8238.009396359019,4481.882022981255,1190.8459570104023,554.7773602039233,3510.891977260355,5314.750141206605,5316.13497503681,3567.1795321256213,3087.163901416614,6104.3761017744255,5897.442921327296,4621.849014128064,6517.381040253851,1308.4774215297075,8499.788409678222,12607.02300815894,10831.62111592076,12697.209244476384,6431.283527011794,13951.833415379413,7486.437820216801,17931.98404735283,16594.767524445255,19761.6902710539,18520.933625713573,17147.6556611626,7189.552673852304,19076.43946860732,17001.182944541346,16375.007300199839,18392.247064605996,12913.685195091559,14925.833630096822,16677.53313317476,15041.445877896127,21765.072516217188,20903.95798345063,24610.93444006401,22735.18628511211,21607.015783353447,20461.14238933692,31243.293170083198,26412.502446069746,27426.39046598738
70,,112376.15880244017,114903.71882002092,115179.72819832567,107823.29940292095,118422.23433500875,109610.25393309085,118489.65623959774,108764.11173257025,115530.96776882756,123250.76154401655,103355.25302017198,116526.2866904043,109278.07088579416,121840.23289933565,115844.768731232,100151.66439925521,123858.08759884626,116671.20502394433,108886.56558733912,106640.0280847588,113714.52640797995,92502.67302372945,100628.07662977591,107072.03641976925,103478.15120989576,102239.87981828902,102208.46318645835,134191.26458846053,99935.66570926766,94095.21060936734,119563.60144621388,120722.66096849722,133733.00748419447,124264.4829961424,98735.54121997993,94201.84499551899,100155.47464627928,83447.69322517529,90405.86346631782,137263.67762944143,135910.97950122115,129044.10405272325,87061.27158868217,87988.88903012923,129044.42358464494,85579.98095663276,136095.9702545489,133245.313524381,144698.3977287887,90764.56251267268,151787.3568113675,2527.5600175807485,2803.569395885497,4552.8593995192205,6046.075532568575,2765.904869349324,6113.497437157566,3612.047069869921,3154.8089663873834,10874.602741576382,9020.905782268193,4150.127887964132,3098.087916646007,9464.074096895478,3468.609928791833,12224.494403184959,11481.928796406093,4295.0462215041625,3489.5932151010493,5736.130717681372,1338.367605539781,19873.485778710718,11748.08217266426,5304.122382670917,8898.00759254441,10136.278984151155,10167.695615981822,21815.10578602036,12440.49309317251,18280.948193072836,7187.442643773713,8346.50216605705,21356.8486817543,11888.324193702225,13640.61758246024,18174.313806921185,12220.684156160889,28928.465577264884,21970.295336122348,24887.51882700126,23534.820698780983,16667.945250283083,25314.887213758004,24387.269772310945,16668.264782204773,26796.17784580741,23719.81145210874,20869.154721940824,32322.238926348524,21611.59628976749,39411.19800892733
